split,expiry,entry_date,strategy,regime,rv20,rv20_rank,spot,p20,p35,p65,p80,strikes_json,entry_cashflow_points,mc_ev_gross,mc_ev_net,mc_pop,es95_points,es99_points,risk_points_per_lot,risk_budget_inr,estimated_risk_inr_per_lot,recommended_lots,contract_count,eligible,eligibility_reason,slippage_points_per_leg,entry_cost_inr_expected,entry_cost_inr_entry_only,legs_json,cpcv_frequency,status,expiry_spot,realized_pnl_points_per_unit,realized_cost_inr_per_lot,realized_pnl_inr_per_lot,forced_per_lot_evaluation,exit_spot,realized_pnl_inr,primary_strategy,signal,lots
development,2024-07-19,2024-07-15,Long Synthetic Future,low,0.06583448316048186,0.06349206349206349,80721.75,79936.14480747447,80473.78678923805,81309.32183842806,81826.87562869606,"{""atm"": 80700.0}",-15.300000000000011,158.4268835113818,155.99256051705984,0.5658,2713.4896678057676,4327.754310448488,4327.754310448488,2000.0,86555.08620896975,1.0,2.0,True,eligible,1.0,48.68645988644006,34.510000680000005,"[{""expiry"": ""2024-07-19"", ""option_type"": ""CE"", ""premium_points"": 488.3, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 487.3, ""side"": ""BUY"", ""strike"": 80700.0}, {""expiry"": ""2024-07-19"", ""option_type"": ""PE"", ""premium_points"": 473.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 474.0, ""side"": ""SELL"", ""strike"": 80700.0}]",4.0,CLOSED,80604.65,-110.65000000000583,34.510000680000005,-2247.5100006801163,True,80604.65,-2247.5100006801163,Long Synthetic Future,ENTER,1.0
development,2024-07-26,2024-07-23,Long Synthetic Future,low,0.07827392329041062,0.13095238095238096,80598.28,79824.99265465415,80343.12951472828,81205.61581240612,81699.16580619244,"{""atm"": 80600.0}",-7.150000000000091,142.35862844058587,139.58541051725945,0.556,2762.8460582352504,4479.832781954403,4479.832781954403,2000.0,89596.65563908806,1.0,2.0,True,eligible,1.0,55.46435846652718,41.605676499999994,"[{""expiry"": ""2024-07-26"", ""option_type"": ""CE"", ""premium_points"": 789.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 788.2, ""side"": ""BUY"", ""strike"": 80600.0}, {""expiry"": ""2024-07-26"", ""option_type"": ""PE"", ""premium_points"": 782.05, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 783.05, ""side"": ""SELL"", ""strike"": 80600.0}]",4.0,CLOSED,81332.72,725.5700000000011,59.92367650000003,14451.476323500021,True,81332.72,14451.476323500021,Long Synthetic Future,ENTER,1.0
development,2024-08-02,2024-07-30,Long Synthetic Future,low,0.08696141519022146,0.20238095238095238,81324.08,80539.54292490963,81092.70301194004,81934.30764101468,82457.730408759,"{""atm"": 81300.0}",-57.64999999999998,127.21764601911684,124.83820016069524,0.5524,2728.9235045511377,4222.448712548114,4222.448712548114,2000.0,84448.97425096227,1.0,2.0,True,eligible,1.0,47.58891716843314,33.156485659999994,"[{""expiry"": ""2024-08-02"", ""option_type"": ""CE"", ""premium_points"": 468.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 467.5, ""side"": ""BUY"", ""strike"": 81300.0}, {""expiry"": ""2024-08-02"", ""option_type"": ""PE"", ""premium_points"": 410.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 411.85, ""side"": ""SELL"", ""strike"": 81300.0}]",4.0,CLOSED,80981.95,-375.7000000000029,33.156485659999994,-7547.156485660058,True,80981.95,-7547.156485660058,Long Synthetic Future,ENTER,1.0
development,2024-08-09,2024-08-06,Sell Put,high,0.13769490401996076,0.8650793650793651,79640.96,78813.47320064534,79368.04603492693,80209.75638674211,80722.12148385892,"{""atm"": 79600.0}",572.75,177.8981021989963,176.70088410399626,0.7482,2095.8011760740264,3505.488872830883,3505.488872830883,2000.0,70109.77745661765,1.0,1.0,True,eligible,1.0,23.944361899999997,23.944361899999997,"[{""expiry"": ""2024-08-09"", ""option_type"": ""PE"", ""premium_points"": 572.75, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 573.75, ""side"": ""SELL"", ""strike"": 79600.0}]",5.0,CLOSED,79705.91,572.75,23.944361899999997,11431.0556381,True,79705.91,11431.0556381,Sell Put,ENTER,1.0
development,2024-08-16,2024-08-12,Sell Put,high,0.1491269564119669,0.8650793650793651,79406.36,78649.5645717576,79181.05818731766,80018.08830906407,80541.80949606792,"{""atm"": 79400.0}",530.8,141.8612949984928,140.70855145449275,0.7464,2126.5493324518184,3548.65728317126,3548.65728317126,2000.0,70973.14566342521,1.0,1.0,True,eligible,1.0,23.05487088,23.05487088,"[{""expiry"": ""2024-08-16"", ""option_type"": ""PE"", ""premium_points"": 530.8, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 531.8, ""side"": ""SELL"", ""strike"": 79400.0}]",5.0,CLOSED,80436.84,530.8,23.05487088,10592.94512912,True,80436.84,10592.94512912,Sell Put,ENTER,1.0
development,2024-08-23,2024-08-20,Long Synthetic Future,high,0.15573904951526615,0.8849206349206349,80575.52,79763.70401550597,80298.10578105971,81188.38808348853,81720.85248409014,"{""atm"": 80600.0}",-1.6499999999999773,111.6930484149903,109.37109085024944,0.5474,2770.001767590492,4167.791859915256,4167.791859915256,2000.0,83355.83719830512,1.0,2.0,True,eligible,1.0,46.439151294817364,32.90593726,"[{""expiry"": ""2024-08-23"", ""option_type"": ""CE"", ""premium_points"": 406.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 405.0, ""side"": ""BUY"", ""strike"": 80600.0}, {""expiry"": ""2024-08-23"", ""option_type"": ""PE"", ""premium_points"": 404.35, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 405.35, ""side"": ""SELL"", ""strike"": 80600.0}]",3.0,CLOSED,81086.21,484.5600000000064,45.06118726000016,9646.138812740128,True,81086.21,9646.138812740128,Long Synthetic Future,ENTER,1.0
development,2024-08-30,2024-08-27,Long Synthetic Future,high,0.14740978032944582,0.8293650793650794,81691.45,80848.55602844968,81389.24086090818,82284.67120307361,82783.38745759784,"{""atm"": 81700.0}",5.050000000000011,112.79377136369091,110.49988935330701,0.548,2763.174638726401,4016.4997839419293,4016.4997839419293,2000.0,80329.99567883859,1.0,2.0,True,eligible,1.0,45.877640207677516,32.317522780000004,"[{""expiry"": ""2024-08-30"", ""option_type"": ""CE"", ""premium_points"": 374.25, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 373.25, ""side"": ""BUY"", ""strike"": 81700.0}, {""expiry"": ""2024-08-30"", ""option_type"": ""PE"", ""premium_points"": 379.3, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 380.3, ""side"": ""SELL"", ""strike"": 81700.0}]",3.0,CLOSED,82365.77,670.820000000004,48.9617727800001,13367.438227220082,True,82365.77,13367.438227220082,Long Synthetic Future,ENTER,1.0
development,2024-09-06,2024-09-03,Long Synthetic Future,high,0.14192128386918434,0.7976190476190477,82515.57,81678.92702756866,82220.507563515,83129.90988625119,83665.49708180396,"{""atm"": 82500.0}",-31.44999999999999,112.36649492667226,110.05987563809238,0.552,2862.9210247066103,4253.389953450047,4253.389953450047,2000.0,85067.79906900093,1.0,2.0,True,eligible,1.0,46.132385771597,31.711543939999995,"[{""expiry"": ""2024-09-06"", ""option_type"": ""CE"", ""premium_points"": 381.55, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 380.55, ""side"": ""BUY"", ""strike"": 82500.0}, {""expiry"": ""2024-09-06"", ""option_type"": ""PE"", ""premium_points"": 350.1, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 351.1, ""side"": ""SELL"", ""strike"": 82500.0}]",3.0,CLOSED,81183.93,-1347.520000000007,31.711543939999995,-26982.11154394014,True,81183.93,-26982.11154394014,Long Synthetic Future,ENTER,1.0
development,2024-09-13,2024-09-10,Buy Call,low,0.09172085492136227,0.21825396825396826,81741.98,80905.82041186222,81445.28227567334,82339.77861111826,82871.70823339933,"{""atm"": 81700.0}",-353.0,224.07088297242615,222.72771082871063,0.4506,354.34317214371555,354.34317214371555,354.34317214371555,2000.0,7086.863442874311,1.0,1.0,True,eligible,1.0,26.863442874310653,12.436670799999998,"[{""expiry"": ""2024-09-13"", ""option_type"": ""CE"", ""premium_points"": 353.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 352.0, ""side"": ""BUY"", ""strike"": 81700.0}]",2.0,CLOSED,82890.94,837.9400000000023,42.21017080000006,16716.589829200046,True,82890.94,16716.589829200046,Buy Call,ENTER,1.0
development,2024-09-20,2024-09-17,Buy Call,low,0.08953795938538403,0.19047619047619047,82932.75,82060.23704330939,82603.83285219944,83494.09683355672,84012.93249005801,"{""atm"": 82900.0}",-459.9,96.59081192137889,95.2637246244772,0.394,461.2270872969016,461.2270872969016,461.2270872969016,2000.0,9224.541745938031,1.0,1.0,True,eligible,1.0,26.54174593803447,12.629475639999999,"[{""expiry"": ""2024-09-20"", ""option_type"": ""CE"", ""premium_points"": 459.9, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 458.9, ""side"": ""BUY"", ""strike"": 82900.0}]",2.0,CLOSED,84544.31,1184.4099999999976,53.737225639999934,23634.462774359952,True,84544.31,23634.462774359952,Buy Call,ENTER,1.0
development,2024-09-27,2024-09-24,Strip,medium,0.10236575660628883,0.4126984126984127,84884.95,84062.631363803,84615.05090801344,85528.04882384889,86101.9591127025,"{""atm"": 84900.0}",-1399.3,62.83096469541057,59.69711211554133,0.3876,1356.4489420196817,1394.2696607758826,1394.2696607758826,2000.0,27885.39321551765,1.0,3.0,True,eligible,1.0,62.677051597385265,26.12377748,"[{""expiry"": ""2024-09-27"", ""option_type"": ""CE"", ""premium_points"": 434.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 433.5, ""side"": ""BUY"", ""strike"": 84900.0}, {""expiry"": ""2024-09-27"", ""option_type"": ""PE"", ""premium_points"": 482.4, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 481.4, ""side"": ""BUY"", ""strike"": 84900.0}]",3.0,CLOSED,85571.85,-727.4499999999941,42.920027480000144,-14591.920027479884,True,85571.85,-14591.920027479884,Strip,ENTER,1.0
development,2024-10-04,2024-09-30,Strip,medium,0.10585079488965284,0.4880952380952381,85184.88,84307.09722244013,84877.09592006805,85799.46352340688,86341.17751408092,"{""atm"": 85200.0}",-1324.95,151.59618952399188,148.45102279608682,0.4196,1275.223108888077,1318.2717676570257,1318.2717676570257,2000.0,26365.435353140514,1.0,3.0,True,eligible,1.0,62.9033345580998,25.989679820000003,"[{""expiry"": ""2024-10-04"", ""option_type"": ""CE"", ""premium_points"": 516.45, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 515.45, ""side"": ""BUY"", ""strike"": 85200.0}, {""expiry"": ""2024-10-04"", ""option_type"": ""PE"", ""premium_points"": 404.25, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 403.25, ""side"": ""BUY"", ""strike"": 85200.0}]",3.0,CLOSED,81688.45,5698.150000000006,201.56717982000015,113761.43282018011,True,81688.45,113761.43282018011,Strip,ENTER,1.0
development,2024-10-11,2024-10-08,Batman,high,0.14479872589623716,0.8015873015873016,81224.36,80364.3328867136,80905.05497937977,81764.86005799715,82325.50928464605,"{""c65"": 81800.0, ""c80"": 82300.0, ""p20"": 80400.0, ""p35"": 80900.0}",303.54999999999995,252.20605680674407,246.95206624363726,0.8514,1616.6435479868187,2964.6095900027767,2964.6095900027767,2000.0,59292.19180005553,1.0,6.0,True,eligible,1.0,105.07981126213487,90.15230491999999,"[{""expiry"": ""2024-10-11"", ""option_type"": ""PE"", ""premium_points"": 511.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 510.85, ""side"": ""BUY"", ""strike"": 80900.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""PE"", ""premium_points"": 356.9, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 357.9, ""side"": ""SELL"", ""strike"": 80400.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""CE"", ""premium_points"": 448.1, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 447.1, ""side"": ""BUY"", ""strike"": 81800.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""CE"", ""premium_points"": 274.85, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 275.85, ""side"": ""SELL"", ""strike"": 82300.0}]",2.0,CLOSED,81381.36,303.54999999999995,90.15230491999999,5980.8476950799995,True,81381.36,5980.8476950799995,Batman,ENTER,1.0
development,2024-10-18,2024-10-15,Risk Reversal,high,0.13243998057799675,0.7420634920634921,82160.08,81291.9547696136,81837.31926670134,82733.197224007,83282.4315385564,"{""c65"": 82700.0, ""p35"": 81800.0}",29.549999999999983,32.157343323421095,30.229232536849327,0.6672,2378.2736760163903,3627.7210355992515,3627.7210355992515,2000.0,72554.42071198503,1.0,2.0,True,eligible,1.0,38.56221573143499,30.96441756,"[{""expiry"": ""2024-10-18"", ""option_type"": ""CE"", ""premium_points"": 181.9, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 180.9, ""side"": ""BUY"", ""strike"": 82700.0}, {""expiry"": ""2024-10-18"", ""option_type"": ""PE"", ""premium_points"": 211.45, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 212.45, ""side"": ""SELL"", ""strike"": 81800.0}]",5.0,CLOSED,81224.75,-545.7,30.96441756,-10944.96441756,True,81224.75,-10944.96441756,Risk Reversal,ENTER,1.0
development,2024-10-25,2024-10-22,Strip,medium,0.11703016821667454,0.6587301587301587,81305.97,80420.32675584313,80966.93304525624,81877.50306919565,82408.49124942394,"{""atm"": 81300.0}",-1226.8,223.11611585433045,219.6149912855126,0.4368,1184.5044025695854,1221.3627085166354,1221.3627085166354,2000.0,24427.254170332708,1.0,3.0,True,eligible,1.0,70.02249137635826,33.774588480000006,"[{""expiry"": ""2024-10-25"", ""option_type"": ""CE"", ""premium_points"": 421.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 420.5, ""side"": ""BUY"", ""strike"": 81300.0}, {""expiry"": ""2024-10-25"", ""option_type"": ""PE"", ""premium_points"": 402.65, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 401.65, ""side"": ""BUY"", ""strike"": 81300.0}]",3.0,CLOSED,79402.29,2568.6200000000126,128.66008848000033,51243.73991152026,True,79402.29,51243.73991152026,Strip,ENTER,1.0
development,2024-11-08,2024-11-05,,low,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_TRADE,,,,,,,,,NO_TRADE,
development,2024-11-14,2024-11-11,Strip,medium,0.11053508325119604,0.5158730158730159,79304.49,78469.44922901357,79006.00567267761,79855.5928476777,80372.59121179894,"{""atm"": 79300.0}",-1318.0,58.59826461365175,55.15096854288464,0.3916,1274.46175274248,1313.4353788184262,1313.4353788184262,2000.0,26268.707576368524,1.0,3.0,True,eligible,1.0,68.9459214153413,34.5309648,"[{""expiry"": ""2024-11-14"", ""option_type"": ""CE"", ""premium_points"": 451.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 450.0, ""side"": ""BUY"", ""strike"": 79300.0}, {""expiry"": ""2024-11-14"", ""option_type"": ""PE"", ""premium_points"": 433.5, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 432.5, ""side"": ""BUY"", ""strike"": 79300.0}]",3.0,CLOSED,77580.31,2121.3800000000047,120.51546480000013,42307.08453520009,True,77580.31,42307.08453520009,Strip,ENTER,1.0
development,2024-11-22,2024-11-18,Short Strangle,medium,0.11605951306356825,0.6190476190476191,77376.63,76564.58708333495,77106.90929973398,77926.08040498804,78400.7928007509,"{""c65"": 77900.0, ""p35"": 77100.0}",706.95,130.38273872654213,128.22383920054213,0.6844,2034.9897409787295,3268.940373270351,3268.940373270351,2000.0,65378.807465407015,1.0,2.0,True,eligible,1.0,43.17799052,43.17799052,"[{""expiry"": ""2024-11-22"", ""option_type"": ""PE"", ""premium_points"": 405.55, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 406.55, ""side"": ""SELL"", ""strike"": 77100.0}, {""expiry"": ""2024-11-22"", ""option_type"": ""CE"", ""premium_points"": 301.4, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 302.4, ""side"": ""SELL"", ""strike"": 77900.0}]",3.0,CLOSED,79117.11,-510.16000000000054,43.17799052,-10246.377990520012,True,79117.11,-10246.377990520012,Short Strangle,ENTER,1.0
development,2024-11-29,2024-11-26,Long Synthetic Future,high,0.1544924897093339,0.8650793650793651,80362.52,79518.23311052355,80041.90809311415,80937.17160324272,81493.41808251315,"{""atm"": 80400.0}",90.55000000000001,173.54216548203203,170.73830052663925,0.5624,2714.543707766598,4164.043722273176,4164.043722273176,2000.0,83280.87444546353,1.0,2.0,True,eligible,1.0,56.07729910785532,42.78592332,"[{""expiry"": ""2024-11-29"", ""option_type"": ""CE"", ""premium_points"": 463.45, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 462.45, ""side"": ""BUY"", ""strike"": 80400.0}, {""expiry"": ""2024-11-29"", ""option_type"": ""PE"", ""premium_points"": 554.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 555.0, ""side"": ""SELL"", ""strike"": 80400.0}]",3.0,CLOSED,79802.79,-506.6600000000064,42.78592332,-10175.985923320128,True,79802.79,-10175.985923320128,Long Synthetic Future,ENTER,1.0
development,2024-12-06,2024-12-03,Batman,high,0.15982821729843882,0.9166666666666666,80298.92,79419.1470662015,79978.23809916794,80852.1134471757,81412.83717582394,"{""c65"": 80900.0, ""c80"": 81400.0, ""p20"": 79400.0, ""p35"": 80000.0}",167.25,157.8452992149258,152.9564435714038,0.8424,1624.9098071711328,2981.9226115438178,2981.9226115438178,2000.0,59638.452230876355,1.0,6.0,True,eligible,1.0,97.77711287044053,82.7357626,"[{""expiry"": ""2024-12-06"", ""option_type"": ""PE"", ""premium_points"": 477.75, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 476.75, ""side"": ""BUY"", ""strike"": 80000.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""PE"", ""premium_points"": 296.05, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 297.05, ""side"": ""SELL"", ""strike"": 79400.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""CE"", ""premium_points"": 381.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 380.0, ""side"": ""BUY"", ""strike"": 80900.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""CE"", ""premium_points"": 216.95, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 217.95, ""side"": ""SELL"", ""strike"": 81400.0}]",2.0,CLOSED,81709.12,358.13000000000466,102.96376259999988,7059.636237400093,True,81709.12,7059.636237400093,Batman,ENTER,1.0
development,2024-12-13,2024-12-10,Sell Put,high,0.1453019037897224,0.75,81424.3,80575.213314151,81115.43493564586,81980.56786512426,82504.39952969059,"{""atm"": 81400.0}",480.7,45.287772723475975,44.032157047476005,0.7116,2470.6548609266065,4154.532937310551,4154.532937310551,2000.0,83090.658746211,1.0,1.0,True,eligible,1.0,25.11231352,25.11231352,"[{""expiry"": ""2024-12-13"", ""option_type"": ""PE"", ""premium_points"": 480.7, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 481.7, ""side"": ""SELL"", ""strike"": 81400.0}]",5.0,CLOSED,82133.12,480.7,25.11231352,9588.88768648,True,82133.12,9588.88768648,Sell Put,ENTER,1.0
development,2024-12-20,2024-12-17,Batman,high,0.13395368672876617,0.6904761904761905,81505.33,80677.0172141511,81217.57461631313,82128.06399552624,82628.5755797163,"{""c65"": 82100.0, ""c80"": 82600.0, ""p20"": 80700.0, ""p35"": 81200.0}",208.2,165.75092027603114,160.86863804096336,0.8328,1602.1142246884529,2718.8433631016915,2718.8433631016915,2000.0,54376.86726203383,1.0,6.0,True,eligible,1.0,97.64564470135643,82.87836816000001,"[{""expiry"": ""2024-12-20"", ""option_type"": ""PE"", ""premium_points"": 422.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 421.2, ""side"": ""BUY"", ""strike"": 81200.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""PE"", ""premium_points"": 262.7, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 263.7, ""side"": ""SELL"", ""strike"": 80700.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""CE"", ""premium_points"": 409.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""BUY"", ""strike"": 82100.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""CE"", ""premium_points"": 257.0, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 258.0, ""side"": ""SELL"", ""strike"": 82600.0}]",2.0,CLOSED,78041.59,-1950.2100000000034,161.8386181600001,-39166.03861816007,True,78041.59,-39166.03861816007,Batman,ENTER,1.0
development,2024-12-27,2024-12-23,Batman,high,0.13539323593139985,0.6785714285714286,78551.15,77751.62523268686,78268.2158964128,79106.17028432047,79585.09186144269,"{""c65"": 79100.0, ""c80"": 79600.0, ""p20"": 77800.0, ""p35"": 78300.0}",238.15000000000003,208.64453857402015,203.67605740713714,0.8396,1470.9142089127427,2631.5266026811414,2631.5266026811414,2000.0,52630.532053622825,1.0,6.0,True,eligible,1.0,99.36962333765801,84.76041708,"[{""expiry"": ""2024-12-27"", ""option_type"": ""PE"", ""premium_points"": 442.05, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 441.05, ""side"": ""BUY"", ""strike"": 78300.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""PE"", ""premium_points"": 282.45, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 283.45, ""side"": ""SELL"", ""strike"": 77800.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""CE"", ""premium_points"": 418.4, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 417.4, ""side"": ""BUY"", ""strike"": 79100.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""CE"", ""premium_points"": 266.85, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 267.85, ""side"": ""SELL"", ""strike"": 79600.0}]",2.0,CLOSED,78699.07,238.15000000000003,84.76041708,4678.239582920001,True,78699.07,4678.239582920001,Batman,ENTER,1.0
