split,expiry,entry_date,strategy,regime,rv20,rv20_rank,spot,p20,p35,p65,p80,strikes_json,entry_cashflow_points,mc_ev_gross,mc_ev_net,mc_pop,es95_points,es99_points,risk_points_per_lot,risk_budget_inr,estimated_risk_inr_per_lot,recommended_lots,contract_count,eligible,eligibility_reason,slippage_points_per_leg,entry_cost_inr_expected,entry_cost_inr_entry_only,legs_json,cpcv_frequency,status,expiry_spot,realized_pnl_points_per_unit,realized_cost_inr_per_lot,realized_pnl_inr_per_lot,forced_per_lot_evaluation,exit_spot,realized_pnl_inr,primary_strategy,signal,lots
development,2024-07-12,2024-07-09,Buy Call,low,0.05834348378947759,0.003968253968253968,80119.61,79320.5532415342,79857.11232102956,80709.16818765957,81211.51830166153,"{""atm"": 80100.0}",-391.9,163.10418089609882,161.7850841279787,0.4206,393.21909676812004,393.21909676812004,393.21909676812004,2000.0,7864.3819353624,1,1,True,eligible,0.5,26.381935362402466,12.50683084,"[{""expiry"": ""2024-07-12"", ""option_type"": ""CE"", ""premium_points"": 391.9, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 391.4, ""side"": ""BUY"", ""strike"": 80100.0}]",2,CLOSED,80519.34,27.43999999999653,22.990330839999913,525.8096691599306,True,80519.34,525.8096691599306,Buy Call,ENTER,1
development,2024-07-19,2024-07-15,Long Synthetic Future,low,0.06583448316048186,0.06349206349206349,80721.75,79936.14480747447,80473.78678923805,81309.32183842806,81826.87562869606,"{""atm"": 80700.0}",-14.300000000000011,159.42688351138128,156.99207551705922,0.5664,2712.490152805769,4326.754795448488,4326.754795448488,2000.0,86535.09590896976,1,2,True,eligible,0.5,48.69615988644005,34.51970068,"[{""expiry"": ""2024-07-19"", ""option_type"": ""CE"", ""premium_points"": 487.8, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 487.3, ""side"": ""BUY"", ""strike"": 80700.0}, {""expiry"": ""2024-07-19"", ""option_type"": ""PE"", ""premium_points"": 473.5, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 474.0, ""side"": ""SELL"", ""strike"": 80700.0}]",4,CLOSED,80604.65,-109.65000000000583,34.51970068,-2227.5197006801163,True,80604.65,-2227.5197006801163,Long Synthetic Future,ENTER,1
development,2024-07-26,2024-07-23,Long Synthetic Future,low,0.07827392329041062,0.13095238095238096,80598.28,79824.99265465414,80343.12951472828,81205.61581240612,81699.16580619244,"{""atm"": 80600.0}",-6.150000000000091,143.3586284405853,140.584925517259,0.556,2761.846543235251,4478.833266954404,4478.833266954404,2000.0,89576.66533908808,1,2,True,eligible,0.5,55.474058466527175,41.615376499999996,"[{""expiry"": ""2024-07-26"", ""option_type"": ""CE"", ""premium_points"": 788.7, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 788.2, ""side"": ""BUY"", ""strike"": 80600.0}, {""expiry"": ""2024-07-26"", ""option_type"": ""PE"", ""premium_points"": 782.55, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 783.05, ""side"": ""SELL"", ""strike"": 80600.0}]",4,CLOSED,81332.72,726.5700000000011,59.93337650000002,14471.466623500022,True,81332.72,14471.466623500022,Long Synthetic Future,ENTER,1
development,2024-08-02,2024-07-30,Long Synthetic Future,low,0.08696141519022146,0.20238095238095238,81324.08,80539.54292490963,81092.70301194004,81934.30764101468,82457.730408759,"{""atm"": 81300.0}",-56.64999999999998,128.21764601911627,125.8377151606946,0.5526,2727.923989551139,4221.449197548115,4221.449197548115,2000.0,84428.9839509623,1,2,True,eligible,0.5,47.59861716843314,33.16618566,"[{""expiry"": ""2024-08-02"", ""option_type"": ""CE"", ""premium_points"": 468.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 467.5, ""side"": ""BUY"", ""strike"": 81300.0}, {""expiry"": ""2024-08-02"", ""option_type"": ""PE"", ""premium_points"": 411.35, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 411.85, ""side"": ""SELL"", ""strike"": 81300.0}]",4,CLOSED,80981.95,-374.7000000000029,33.16618566,-7527.1661856600585,True,80981.95,-7527.1661856600585,Long Synthetic Future,ENTER,1
development,2024-08-09,2024-08-06,Sell Put,high,0.13769490401996076,0.8650793650793651,79640.96,78813.47320064534,79368.04603492693,80209.75638674211,80722.12148385892,"{""atm"": 79600.0}",573.25,178.39810219899616,177.20035401399616,0.7482,2095.301706164027,3504.9894029208835,3504.9894029208835,2000.0,70099.78805841767,1,1,True,eligible,0.5,23.9549637,23.9549637,"[{""expiry"": ""2024-08-09"", ""option_type"": ""PE"", ""premium_points"": 573.25, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 573.75, ""side"": ""SELL"", ""strike"": 79600.0}]",5,CLOSED,79705.91,573.25,23.9549637,11441.0450363,True,79705.91,11441.0450363,Sell Put,ENTER,1
development,2024-08-16,2024-08-12,Sell Put,high,0.1491269564119669,0.8650793650793651,79406.36,78649.5645717576,79181.05818731766,80018.08830906407,80541.80949606792,"{""atm"": 79400.0}",531.3,142.36129499849267,141.20802136449257,0.7464,2126.0498625418186,3548.1578132612603,3548.1578132612603,2000.0,70963.1562652252,1,1,True,eligible,0.5,23.065472680000003,23.065472680000003,"[{""expiry"": ""2024-08-16"", ""option_type"": ""PE"", ""premium_points"": 531.3, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 531.8, ""side"": ""SELL"", ""strike"": 79400.0}]",5,CLOSED,80436.84,531.3,23.065472680000003,10602.93452732,True,80436.84,10602.93452732,Sell Put,ENTER,1
development,2024-08-23,2024-08-20,Long Synthetic Future,high,0.15573904951526615,0.8849206349206349,80575.52,79763.70401550597,80298.10578105971,81188.38808348853,81720.85248409014,"{""atm"": 80600.0}",-0.6499999999999773,112.69304841498982,110.37060585024891,0.5474,2769.0022525904933,4166.792344915255,4166.792344915255,2000.0,83335.8468983051,1,2,True,eligible,0.5,46.448851294817345,32.91563726,"[{""expiry"": ""2024-08-23"", ""option_type"": ""CE"", ""premium_points"": 405.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 405.0, ""side"": ""BUY"", ""strike"": 80600.0}, {""expiry"": ""2024-08-23"", ""option_type"": ""PE"", ""premium_points"": 404.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 405.35, ""side"": ""SELL"", ""strike"": 80600.0}]",3,CLOSED,81086.21,485.5600000000064,45.070887260000156,9666.129112740127,True,81086.21,9666.129112740127,Long Synthetic Future,ENTER,1
development,2024-08-30,2024-08-27,Long Synthetic Future,high,0.14740978032944582,0.8293650793650794,81691.45,80848.55602844968,81389.24086090818,82284.67120307361,82783.38745759784,"{""atm"": 81700.0}",6.050000000000011,113.7937713636905,111.49940435330656,0.549,2762.175123726401,4015.50026894193,4015.50026894193,2000.0,80310.0053788386,1,2,True,eligible,0.5,45.88734020767751,32.32722278,"[{""expiry"": ""2024-08-30"", ""option_type"": ""CE"", ""premium_points"": 373.75, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 373.25, ""side"": ""BUY"", ""strike"": 81700.0}, {""expiry"": ""2024-08-30"", ""option_type"": ""PE"", ""premium_points"": 379.8, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 380.3, ""side"": ""SELL"", ""strike"": 81700.0}]",3,CLOSED,82365.77,671.820000000004,48.9714727800001,13387.428527220081,True,82365.77,13387.428527220081,Long Synthetic Future,ENTER,1
development,2024-09-06,2024-09-03,Long Synthetic Future,high,0.14192128386918434,0.7976190476190477,82515.57,81678.92702756866,82220.507563515,83129.90988625119,83665.49708180396,"{""atm"": 82500.0}",-30.44999999999999,113.36649492667178,111.05939063809184,0.5522,2861.9215097066117,4252.3904384500465,4252.3904384500465,2000.0,85047.80876900093,1,2,True,eligible,0.5,46.142085771596996,31.721243939999997,"[{""expiry"": ""2024-09-06"", ""option_type"": ""CE"", ""premium_points"": 381.05, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 380.55, ""side"": ""BUY"", ""strike"": 82500.0}, {""expiry"": ""2024-09-06"", ""option_type"": ""PE"", ""premium_points"": 350.6, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 351.1, ""side"": ""SELL"", ""strike"": 82500.0}]",3,CLOSED,81183.93,-1346.520000000007,31.721243939999997,-26962.12124394014,True,81183.93,-26962.12124394014,Long Synthetic Future,ENTER,1
development,2024-09-13,2024-09-10,Buy Call,low,0.09172085492136227,0.21825396825396826,81741.98,80905.82041186222,81445.28227567334,82339.77861111826,82871.70823339933,"{""atm"": 81700.0}",-352.5,224.57088297242578,223.22775591871022,0.4508,353.84312705371553,353.84312705371553,353.84312705371553,2000.0,7076.862541074311,1,1,True,eligible,0.5,26.86254107431064,12.435768999999997,"[{""expiry"": ""2024-09-13"", ""option_type"": ""CE"", ""premium_points"": 352.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 352.0, ""side"": ""BUY"", ""strike"": 81700.0}]",2,CLOSED,82890.94,838.4400000000023,42.20926900000005,16726.590731000048,True,82890.94,16726.590731000048,Buy Call,ENTER,1
development,2024-09-20,2024-09-17,Buy Call,low,0.08953795938538403,0.19047619047619047,82932.75,82060.23704330939,82603.83285219944,83494.09683355672,84012.93249005801,"{""atm"": 82900.0}",-459.4,97.09081192137857,95.76376971447684,0.394,460.7270422069018,460.7270422069018,460.7270422069018,2000.0,9214.540844138035,1,1,True,eligible,0.5,26.540844138034466,12.62857384,"[{""expiry"": ""2024-09-20"", ""option_type"": ""CE"", ""premium_points"": 459.4, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 458.9, ""side"": ""BUY"", ""strike"": 82900.0}]",2,CLOSED,84544.31,1184.9099999999976,53.73632383999994,23644.463676159954,True,84544.31,23644.463676159954,Buy Call,ENTER,1
development,2024-09-27,2024-09-24,Strip,medium,0.10236575660628883,0.4126984126984127,84884.95,84062.631363803,84615.05090801344,85528.04882384889,86101.9591127025,"{""atm"": 84900.0}",-1397.8,64.33096469541057,61.19724738554135,0.3882,1354.948806749682,1392.7695255058834,1392.7695255058834,2000.0,27855.390510117668,1,3,True,eligible,0.5,62.674346197385276,26.12107208,"[{""expiry"": ""2024-09-27"", ""option_type"": ""CE"", ""premium_points"": 434.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 433.5, ""side"": ""BUY"", ""strike"": 84900.0}, {""expiry"": ""2024-09-27"", ""option_type"": ""PE"", ""premium_points"": 481.9, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 481.4, ""side"": ""BUY"", ""strike"": 84900.0}]",3,CLOSED,85571.85,-725.9499999999941,42.91732208000015,-14561.917322079884,True,85571.85,-14561.917322079884,Strip,ENTER,1
development,2024-10-04,2024-09-30,Strip,medium,0.10585079488965284,0.4880952380952381,85184.88,84307.09722244013,84877.09592006805,85799.46352340688,86341.17751408092,"{""atm"": 85200.0}",-1323.45,153.09618952399185,149.95115806608683,0.4198,1273.7229736180775,1316.771632387026,1316.771632387026,2000.0,26335.432647740523,1,3,True,eligible,0.5,62.9006291580998,25.986974420000003,"[{""expiry"": ""2024-10-04"", ""option_type"": ""CE"", ""premium_points"": 515.95, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 515.45, ""side"": ""BUY"", ""strike"": 85200.0}, {""expiry"": ""2024-10-04"", ""option_type"": ""PE"", ""premium_points"": 403.75, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 403.25, ""side"": ""BUY"", ""strike"": 85200.0}]",3,CLOSED,81688.45,5699.650000000006,201.56447442000015,113791.43552558012,True,81688.45,113791.43552558012,Strip,ENTER,1
development,2024-10-11,2024-10-08,Batman,high,0.14479872589623716,0.8015873015873016,81224.36,80364.3328867136,80905.05497937977,81764.86005799715,82325.50928464605,"{""c65"": 81800.0, ""c80"": 82300.0, ""p20"": 80400.0, ""p35"": 80900.0}",306.54999999999995,255.20605680674407,249.94971156363738,0.8516,1613.6459026668188,2961.611944682778,2961.611944682778,2000.0,59232.23889365556,1,6,True,eligible,0.5,105.12690486213488,90.19939852,"[{""expiry"": ""2024-10-11"", ""option_type"": ""PE"", ""premium_points"": 511.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 510.85, ""side"": ""BUY"", ""strike"": 80900.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""PE"", ""premium_points"": 357.4, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 357.9, ""side"": ""SELL"", ""strike"": 80400.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""CE"", ""premium_points"": 447.6, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 447.1, ""side"": ""BUY"", ""strike"": 81800.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""CE"", ""premium_points"": 275.35, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 275.85, ""side"": ""SELL"", ""strike"": 82300.0}]",2,CLOSED,81381.36,306.54999999999995,90.19939852,6040.800601479999,True,81381.36,6040.800601479999,Batman,ENTER,1
development,2024-10-18,2024-10-15,Risk Reversal,high,0.13243998057799675,0.7420634920634921,82160.08,81291.9547696136,81837.31926670134,82733.197224007,83282.4315385564,"{""c65"": 82700.0, ""p35"": 81800.0}",30.549999999999983,33.15734332342084,31.228747536849028,0.6674,2377.2741610163907,3626.7215205992516,3626.7215205992516,2000.0,72534.43041198503,1,2,True,eligible,0.5,38.57191573143499,30.974117560000003,"[{""expiry"": ""2024-10-18"", ""option_type"": ""CE"", ""premium_points"": 181.4, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 180.9, ""side"": ""BUY"", ""strike"": 82700.0}, {""expiry"": ""2024-10-18"", ""option_type"": ""PE"", ""premium_points"": 211.95, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 212.45, ""side"": ""SELL"", ""strike"": 81800.0}]",5,CLOSED,81224.75,-544.7,30.974117560000003,-10924.97411756,True,81224.75,-10924.97411756,Risk Reversal,ENTER,1
development,2024-10-25,2024-10-22,Strip,medium,0.11703016821667454,0.6587301587301587,81305.97,80420.32675584313,80966.93304525624,81877.50306919565,82408.49124942394,"{""atm"": 81300.0}",-1225.3,224.61611585433045,221.11561330551254,0.437,1183.0037805495856,1219.8620864966354,1219.8620864966354,2000.0,24397.241729932706,1,3,True,eligible,0.5,70.01005097635826,33.762148079999996,"[{""expiry"": ""2024-10-25"", ""option_type"": ""CE"", ""premium_points"": 421.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 420.5, ""side"": ""BUY"", ""strike"": 81300.0}, {""expiry"": ""2024-10-25"", ""option_type"": ""PE"", ""premium_points"": 402.15, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 401.65, ""side"": ""BUY"", ""strike"": 81300.0}]",3,CLOSED,79402.29,2570.1200000000126,128.64764808000032,51273.75235192026,True,79402.29,51273.75235192026,Strip,ENTER,1
development,2024-11-08,2024-11-05,Long Synthetic Future,low,0.0936738465905811,0.19047619047619047,78696.42,77859.79176997724,78392.40272651355,79224.2394176546,79718.54719854124,"{""atm"": 78700.0}",-78.5,3.945444186924427,0.9342991190816261,0.5124,2816.1345591838235,4296.61535743124,4296.61535743124,2000.0,85932.30714862481,1,2,True,eligible,0.5,60.22290135685549,47.55815768,"[{""expiry"": ""2024-11-08"", ""option_type"": ""CE"", ""premium_points"": 726.15, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 725.65, ""side"": ""BUY"", ""strike"": 78700.0}, {""expiry"": ""2024-11-08"", ""option_type"": ""PE"", ""premium_points"": 647.65, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 648.15, ""side"": ""SELL"", ""strike"": 78700.0}]",4,CLOSED,79486.32,707.820000000007,67.21615768000018,14089.183842320139,True,79486.32,14089.183842320139,Long Synthetic Future,ENTER,1
development,2024-11-14,2024-11-11,Strip,medium,0.11053508325119604,0.5158730158730159,79304.49,78469.44922901355,79006.00567267761,79855.5928476777,80372.59121179894,"{""atm"": 79300.0}",-1316.5,60.09826461365169,56.651590562884664,0.3922,1272.96113072248,1311.9347567984257,1311.9347567984257,2000.0,26238.695135968515,1,3,True,eligible,0.5,68.9334810153413,34.518524400000004,"[{""expiry"": ""2024-11-14"", ""option_type"": ""CE"", ""premium_points"": 450.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 450.0, ""side"": ""BUY"", ""strike"": 79300.0}, {""expiry"": ""2024-11-14"", ""option_type"": ""PE"", ""premium_points"": 433.0, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 432.5, ""side"": ""BUY"", ""strike"": 79300.0}]",3,CLOSED,77580.31,2122.8800000000047,120.50302440000013,42337.09697560009,True,77580.31,42337.09697560009,Strip,ENTER,1
development,2024-11-22,2024-11-18,Short Strangle,medium,0.11605951306356825,0.6190476190476191,77376.63,76564.58708333495,77106.90929973398,77926.08040498804,78400.7928007509,"{""c65"": 77900.0, ""p35"": 77100.0}",707.95,131.38273872654216,129.2224545205422,0.6848,2033.99112565873,3267.9417579503524,3267.9417579503524,2000.0,65358.83515900705,1,2,True,eligible,0.5,43.20568412,43.20568412,"[{""expiry"": ""2024-11-22"", ""option_type"": ""PE"", ""premium_points"": 406.05, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 406.55, ""side"": ""SELL"", ""strike"": 77100.0}, {""expiry"": ""2024-11-22"", ""option_type"": ""CE"", ""premium_points"": 301.9, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 302.4, ""side"": ""SELL"", ""strike"": 77900.0}]",3,CLOSED,79117.11,-509.16000000000054,43.20568412,-10226.40568412001,True,79117.11,-10226.40568412001,Short Strangle,ENTER,1
development,2024-11-29,2024-11-26,Long Synthetic Future,high,0.1544924897093339,0.8650793650793651,80362.52,79518.23311052355,80041.90809311415,80937.17160324272,81493.41808251315,"{""atm"": 80400.0}",91.55000000000001,174.54216548203152,171.73781552663866,0.5628,2713.544192766599,4163.044207273177,4163.044207273177,2000.0,83260.88414546353,1,2,True,eligible,0.5,56.086999107855306,42.79562332,"[{""expiry"": ""2024-11-29"", ""option_type"": ""CE"", ""premium_points"": 462.95, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 462.45, ""side"": ""BUY"", ""strike"": 80400.0}, {""expiry"": ""2024-11-29"", ""option_type"": ""PE"", ""premium_points"": 554.5, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 555.0, ""side"": ""SELL"", ""strike"": 80400.0}]",3,CLOSED,79802.79,-505.6600000000064,42.79562332,-10155.995623320128,True,79802.79,-10155.995623320128,Long Synthetic Future,ENTER,1
development,2024-12-06,2024-12-03,Batman,high,0.15982821729843882,0.9166666666666666,80298.92,79419.1470662015,79978.23809916794,80852.1134471757,81412.83717582394,"{""c65"": 80900.0, ""c80"": 81400.0, ""p20"": 79400.0, ""p35"": 80000.0}",170.25,160.84529921492603,155.95408889140398,0.8438,1621.9121618511333,2978.9249662238185,2978.9249662238185,2000.0,59578.49932447637,1,6,True,eligible,0.5,97.82420647044054,82.7828562,"[{""expiry"": ""2024-12-06"", ""option_type"": ""PE"", ""premium_points"": 477.25, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 476.75, ""side"": ""BUY"", ""strike"": 80000.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""PE"", ""premium_points"": 296.55, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 297.05, ""side"": ""SELL"", ""strike"": 79400.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""CE"", ""premium_points"": 380.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 380.0, ""side"": ""BUY"", ""strike"": 80900.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""CE"", ""premium_points"": 217.45, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 217.95, ""side"": ""SELL"", ""strike"": 81400.0}]",2,CLOSED,81709.12,361.13000000000466,103.01085619999989,7119.589143800094,True,81709.12,7119.589143800094,Batman,ENTER,1
development,2024-12-13,2024-12-10,Sell Put,high,0.1453019037897224,0.75,81424.3,80575.213314151,81115.43493564586,81980.56786512426,82504.39952969059,"{""atm"": 81400.0}",481.2,45.78777272347578,44.5314647074758,0.7116,2470.1555532666075,4154.033629650552,4154.033629650552,2000.0,83080.67259301104,1,1,True,eligible,0.5,25.12616032,25.12616032,"[{""expiry"": ""2024-12-13"", ""option_type"": ""PE"", ""premium_points"": 481.2, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 481.7, ""side"": ""SELL"", ""strike"": 81400.0}]",5,CLOSED,82133.12,481.2,25.12616032,9598.87383968,True,82133.12,9598.87383968,Sell Put,ENTER,1
development,2024-12-20,2024-12-17,Batman,high,0.13395368672876617,0.6904761904761905,81505.33,80677.0172141511,81217.57461631313,82128.06399552624,82628.5755797163,"{""c65"": 82100.0, ""c80"": 82600.0, ""p20"": 80700.0, ""p35"": 81200.0}",211.2,168.75092027603125,163.86628336096342,0.8334,1599.1165793684524,2715.8457177816917,2715.8457177816917,2000.0,54316.91435563384,1,6,True,eligible,0.5,97.69273830135643,82.92546176,"[{""expiry"": ""2024-12-20"", ""option_type"": ""PE"", ""premium_points"": 421.7, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 421.2, ""side"": ""BUY"", ""strike"": 81200.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""PE"", ""premium_points"": 263.2, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 263.7, ""side"": ""SELL"", ""strike"": 80700.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""CE"", ""premium_points"": 408.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""BUY"", ""strike"": 82100.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""CE"", ""premium_points"": 257.5, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 258.0, ""side"": ""SELL"", ""strike"": 82600.0}]",2,CLOSED,78041.59,-1947.2100000000034,161.8857117600001,-39106.08571176007,True,78041.59,-39106.08571176007,Batman,ENTER,1
development,2024-12-27,2024-12-23,Batman,high,0.13539323593139985,0.6785714285714286,78551.15,77751.62523268686,78268.2158964128,79106.17028432047,79585.09186144269,"{""c65"": 79100.0, ""c80"": 79600.0, ""p20"": 77800.0, ""p35"": 78300.0}",241.15000000000003,211.64453857402023,206.67370272713734,0.84,1467.9165635927422,2628.5289573611412,2628.5289573611412,2000.0,52570.57914722282,1,6,True,eligible,0.5,99.41671693765802,84.80751068000001,"[{""expiry"": ""2024-12-27"", ""option_type"": ""PE"", ""premium_points"": 441.55, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 441.05, ""side"": ""BUY"", ""strike"": 78300.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""PE"", ""premium_points"": 282.95, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 283.45, ""side"": ""SELL"", ""strike"": 77800.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""CE"", ""premium_points"": 417.9, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 417.4, ""side"": ""BUY"", ""strike"": 79100.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""CE"", ""premium_points"": 267.35, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 267.85, ""side"": ""SELL"", ""strike"": 79600.0}]",2,CLOSED,78699.07,241.15000000000003,84.80751068000001,4738.192489320001,True,78699.07,4738.192489320001,Batman,ENTER,1
