index,strategy,exit,entry_date,expiry,split,pnl_inr,mc_ev,regime
NIFTY,Adaptive,15:00,2023-03-03,2023-03-09,validation,-20268.75,68.99245697590717,low
NIFTY,Adaptive,15:10,2023-03-03,2023-03-09,validation,-19736.25,68.99245697590717,low
NIFTY,Adaptive,expiry_settlement,2023-03-13,2023-03-16,validation,-7275.0,69.30407643425835,low
NIFTY,Adaptive,15:00,2023-03-13,2023-03-16,validation,-7436.25,69.30407643425835,low
NIFTY,Adaptive,15:10,2023-03-13,2023-03-16,validation,-7436.25,69.30407643425835,low
NIFTY,Adaptive,expiry_settlement,2023-03-20,2023-03-23,validation,-18356.24999999989,56.261366576122164,medium
NIFTY,Adaptive,15:00,2023-03-20,2023-03-23,validation,-39041.25,56.261366576122164,medium
NIFTY,Adaptive,15:10,2023-03-20,2023-03-23,validation,-37807.5,56.261366576122164,medium
NIFTY,Adaptive,expiry_settlement,2023-03-24,2023-03-29,validation,-19709.999999999945,66.13340281721646,medium
NIFTY,Adaptive,15:00,2023-03-24,2023-03-29,validation,-29235.0,66.13340281721646,medium
NIFTY,Adaptive,15:10,2023-03-24,2023-03-29,validation,-31575.0,66.13340281721646,medium
NIFTY,Adaptive,expiry_settlement,2023-03-31,2023-04-06,validation,2943.750000000111,96.97366282500248,medium
NIFTY,Adaptive,15:00,2023-03-31,2023-04-06,validation,-50347.5,96.97366282500248,medium
NIFTY,Adaptive,15:10,2023-03-31,2023-04-06,validation,-50085.0,96.97366282500248,medium
NIFTY,Adaptive,expiry_settlement,2023-04-10,2023-04-13,validation,-5388.75,152.72738848188024,medium
NIFTY,Adaptive,15:00,2023-04-10,2023-04-13,validation,-31965.0,152.72738848188024,medium
NIFTY,Adaptive,15:10,2023-04-10,2023-04-13,validation,-32283.750000000004,152.72738848188024,medium
NIFTY,Adaptive,expiry_settlement,2023-04-17,2023-04-20,validation,-7237.5,61.953041349166504,low
NIFTY,Adaptive,15:00,2023-04-17,2023-04-20,validation,-7526.25,61.953041349166504,low
NIFTY,Adaptive,15:10,2023-04-17,2023-04-20,validation,-7406.25,61.953041349166504,low
NIFTY,Adaptive,expiry_settlement,2023-04-24,2023-04-27,validation,13514.999999999945,79.48099956119503,low
NIFTY,Adaptive,15:00,2023-04-24,2023-04-27,validation,-24427.5,79.48099956119503,low
NIFTY,Adaptive,15:10,2023-04-24,2023-04-27,validation,-25698.75,79.48099956119503,low
NIFTY,Adaptive,expiry_settlement,2023-04-28,2023-05-04,validation,18858.749999999945,45.684270007469635,low
NIFTY,Adaptive,15:00,2023-04-28,2023-05-04,validation,-32932.5,45.684270007469635,low
NIFTY,Adaptive,15:10,2023-04-28,2023-05-04,validation,-34965.0,45.684270007469635,low
NIFTY,Adaptive,expiry_settlement,2023-05-08,2023-05-11,validation,1653.7499999999998,71.11491434261136,low
NIFTY,Adaptive,15:00,2023-05-08,2023-05-11,validation,-12967.5,71.11491434261136,low
NIFTY,Adaptive,15:10,2023-05-08,2023-05-11,validation,-12495.000000000002,71.11491434261136,low
NIFTY,Adaptive,expiry_settlement,2023-05-15,2023-05-18,validation,-6048.75,82.33407524755587,low
NIFTY,Adaptive,15:00,2023-05-15,2023-05-18,validation,-6221.25,82.33407524755587,low
NIFTY,Adaptive,15:10,2023-05-15,2023-05-18,validation,-6206.25,82.33407524755587,low
NIFTY,Adaptive,expiry_settlement,2023-05-22,2023-05-25,validation,-1616.249999999891,60.907736340848004,low
NIFTY,Adaptive,15:00,2023-05-22,2023-05-25,validation,-11328.75,60.907736340848004,low
NIFTY,Adaptive,15:10,2023-05-22,2023-05-25,validation,-12187.5,60.907736340848004,low
NIFTY,Adaptive,expiry_settlement,2023-05-29,2023-06-01,validation,-5583.75,74.43150721433193,low
NIFTY,Adaptive,15:00,2023-05-29,2023-06-01,validation,-5760.0,74.43150721433193,low
NIFTY,Adaptive,15:10,2023-05-29,2023-06-01,validation,-5748.75,74.43150721433193,low
NIFTY,Adaptive,expiry_settlement,2023-06-05,2023-06-08,validation,-4695.000000000055,62.06322155265645,low
NIFTY,Adaptive,15:00,2023-06-05,2023-06-08,validation,-10638.750000000002,62.06322155265645,low
NIFTY,Adaptive,15:10,2023-06-05,2023-06-08,validation,-9956.25,62.06322155265645,low
NIFTY,Adaptive,expiry_settlement,2023-06-12,2023-06-15,validation,14.999999999890434,64.30843962204709,low
NIFTY,Adaptive,15:00,2023-06-12,2023-06-15,validation,-12618.75,64.30843962204709,low
NIFTY,Adaptive,15:10,2023-06-12,2023-06-15,validation,-13860.0,64.30843962204709,low
NIFTY,Adaptive,expiry_settlement,2023-06-19,2023-06-22,validation,-5808.75,78.09024690603648,low
NIFTY,Adaptive,15:00,2023-06-19,2023-06-22,validation,-6026.250000000001,78.09024690603648,low
NIFTY,Adaptive,15:10,2023-06-19,2023-06-22,validation,-5973.75,78.09024690603648,low
NIFTY,Adaptive,expiry_settlement,2023-06-23,2023-06-28,validation,12941.24999999989,40.54601464252209,low
NIFTY,Adaptive,15:00,2023-06-23,2023-06-28,validation,-28957.5,40.54601464252209,low
NIFTY,Adaptive,15:10,2023-06-23,2023-06-28,validation,-26932.5,40.54601464252209,low
NIFTY,Adaptive,expiry_settlement,2023-07-03,2023-07-06,validation,9449.999999999945,78.02697401923095,low
NIFTY,Adaptive,15:00,2023-07-03,2023-07-06,validation,-19961.25,78.02697401923095,low
NIFTY,Adaptive,15:10,2023-07-03,2023-07-06,validation,-20362.5,78.02697401923095,low
NIFTY,Adaptive,expiry_settlement,2023-07-10,2023-07-13,validation,-4998.75,69.4736106296007,low
NIFTY,Adaptive,15:00,2023-07-10,2023-07-13,validation,-6817.5,69.4736106296007,low
NIFTY,Adaptive,15:10,2023-07-10,2023-07-13,validation,-6603.750000000001,69.4736106296007,low
NIFTY,Adaptive,expiry_settlement,2023-07-17,2023-07-20,validation,24502.50000000011,60.88006958338512,low
NIFTY,Adaptive,15:00,2023-07-17,2023-07-20,validation,-39071.25,60.88006958338512,low
NIFTY,Adaptive,15:10,2023-07-17,2023-07-20,validation,-40537.5,60.88006958338512,low
NIFTY,Adaptive,expiry_settlement,2023-07-24,2023-07-27,validation,-9078.75,46.23720141408699,low
NIFTY,Adaptive,15:00,2023-07-24,2023-07-27,validation,-9288.75,46.23720141408699,low
NIFTY,Adaptive,15:10,2023-07-24,2023-07-27,validation,-9262.5,46.23720141408699,low
NIFTY,Adaptive,expiry_settlement,2023-07-31,2023-08-03,validation,-6907.5,57.17745175725189,low
NIFTY,Adaptive,15:00,2023-07-31,2023-08-03,validation,-7076.25,57.17745175725189,low
NIFTY,Adaptive,15:10,2023-07-31,2023-08-03,validation,-7064.999999999999,57.17745175725189,low
NIFTY,Adaptive,expiry_settlement,2023-08-07,2023-08-10,validation,-6393.75,69.71606275755164,low
NIFTY,Adaptive,15:00,2023-08-07,2023-08-10,validation,-6903.75,69.71606275755164,low
NIFTY,Adaptive,15:10,2023-08-07,2023-08-10,validation,-6765.0,69.71606275755164,low
NIFTY,Adaptive,expiry_settlement,2023-08-11,2023-08-17,validation,-1282.5000000000018,77.42874157403594,medium
NIFTY,Adaptive,15:00,2023-08-11,2023-08-17,validation,-38733.75,77.42874157403594,medium
NIFTY,Adaptive,15:10,2023-08-11,2023-08-17,validation,-40496.25,77.42874157403594,medium
NIFTY,Adaptive,expiry_settlement,2023-08-21,2023-08-24,validation,-3161.249999999945,84.3668454281858,low
NIFTY,Adaptive,15:00,2023-08-21,2023-08-24,validation,-10338.75,84.3668454281858,low
NIFTY,Adaptive,15:10,2023-08-21,2023-08-24,validation,-9570.0,84.3668454281858,low
NIFTY,Adaptive,expiry_settlement,2023-08-28,2023-08-31,validation,-6903.750000000055,60.941686418415905,low
NIFTY,Adaptive,15:00,2023-08-28,2023-08-31,validation,-9075.0,60.941686418415905,low
NIFTY,Adaptive,15:10,2023-08-28,2023-08-31,validation,-7503.75,60.941686418415905,low
NIFTY,Adaptive,expiry_settlement,2023-09-04,2023-09-07,validation,11118.749999999945,77.11219499725624,low
NIFTY,Adaptive,15:00,2023-09-04,2023-09-07,validation,-24678.75,77.11219499725624,low
NIFTY,Adaptive,15:10,2023-09-04,2023-09-07,validation,-23227.5,77.11219499725624,low
NIFTY,Adaptive,expiry_settlement,2023-09-11,2023-09-14,validation,8842.49999999989,62.72335814611948,low
NIFTY,Adaptive,15:00,2023-09-11,2023-09-14,validation,-21206.25,62.72335814611948,low
NIFTY,Adaptive,15:10,2023-09-11,2023-09-14,validation,-21453.75,62.72335814611948,low
NIFTY,Adaptive,expiry_settlement,2023-09-15,2023-09-21,validation,-9202.5,37.536415040975754,low
NIFTY,Adaptive,15:00,2023-09-15,2023-09-21,validation,-9360.0,37.536415040975754,low
NIFTY,Adaptive,15:10,2023-09-15,2023-09-21,validation,-9356.25,37.536415040975754,low
NIFTY,Adaptive,expiry_settlement,2023-09-25,2023-09-28,validation,-7980.0,45.68520581893467,low
NIFTY,Adaptive,15:00,2023-09-25,2023-09-28,validation,-8175.0,45.68520581893467,low
NIFTY,Adaptive,15:10,2023-09-25,2023-09-28,validation,-8145.000000000001,45.68520581893467,low
NIFTY,Adaptive,expiry_settlement,2023-09-29,2023-10-05,validation,-21990.0,49.99181042450886,medium
NIFTY,Adaptive,15:00,2023-09-29,2023-10-05,validation,-24007.499999999996,49.99181042450886,medium
NIFTY,Adaptive,15:10,2023-09-29,2023-10-05,validation,-24097.5,49.99181042450886,medium
NIFTY,Adaptive,expiry_settlement,2023-10-09,2023-10-12,validation,1004.9999999999983,75.54963910086836,medium
NIFTY,Adaptive,15:00,2023-10-09,2023-10-12,validation,-44257.5,75.54963910086836,medium
NIFTY,Adaptive,15:10,2023-10-09,2023-10-12,validation,-44118.75,75.54963910086836,medium
NIFTY,Adaptive,expiry_settlement,2023-10-16,2023-10-19,validation,-7773.750000000109,90.81268670333863,medium
NIFTY,Adaptive,15:00,2023-10-16,2023-10-19,validation,-28233.75,90.81268670333863,medium
NIFTY,Adaptive,15:10,2023-10-16,2023-10-19,validation,-29452.500000000004,90.81268670333863,medium
NIFTY,Adaptive,expiry_settlement,2023-10-20,2023-10-26,validation,87258.75,25.90638263326704,medium
NIFTY,Adaptive,15:00,2023-10-20,2023-10-26,validation,-133818.75,25.90638263326704,medium
NIFTY,Adaptive,15:10,2023-10-20,2023-10-26,validation,-136830.0,25.90638263326704,medium
NIFTY,Adaptive,expiry_settlement,2023-10-30,2023-11-02,validation,8977.5,38.66413825278694,high
NIFTY,Adaptive,15:00,2023-10-30,2023-11-02,validation,-11542.499999999998,38.66413825278694,high
NIFTY,Adaptive,15:10,2023-10-30,2023-11-02,validation,-11246.25,38.66413825278694,high
NIFTY,Adaptive,expiry_settlement,2023-11-06,2023-11-09,validation,1608.7499999999459,11.175876897403,high
NIFTY,Adaptive,15:00,2023-11-06,2023-11-09,validation,-6086.249999999999,11.175876897403,high
NIFTY,Adaptive,15:10,2023-11-06,2023-11-09,validation,-5497.499999999999,11.175876897403,high
NIFTY,Adaptive,expiry_settlement,2023-11-20,2023-11-23,validation,3052.499999999999,12.67341510347326,high
NIFTY,Adaptive,15:00,2023-11-20,2023-11-23,validation,-5617.5,12.67341510347326,high
NIFTY,Adaptive,15:10,2023-11-20,2023-11-23,validation,-4886.25,12.67341510347326,high
NIFTY,Adaptive,expiry_settlement,2023-11-24,2023-11-30,validation,14268.75000000011,41.284754170587156,low
NIFTY,Adaptive,15:00,2023-11-24,2023-11-30,validation,-28038.75,41.284754170587156,low
NIFTY,Adaptive,15:10,2023-11-24,2023-11-30,validation,-28668.75,41.284754170587156,low
NIFTY,Adaptive,expiry_settlement,2023-12-04,2023-12-07,validation,17287.50000000011,38.2105729250571,low
NIFTY,Adaptive,15:00,2023-12-04,2023-12-07,validation,-35448.75,38.2105729250571,low
NIFTY,Adaptive,15:10,2023-12-04,2023-12-07,validation,-35385.0,38.2105729250571,low
NIFTY,Adaptive,expiry_settlement,2023-12-11,2023-12-14,validation,-8898.749999999947,78.09618923985998,medium
NIFTY,Adaptive,15:00,2023-12-11,2023-12-14,validation,-35370.0,78.09618923985998,medium
NIFTY,Adaptive,15:10,2023-12-11,2023-12-14,validation,-35700.0,78.09618923985998,medium
NIFTY,Adaptive,expiry_settlement,2023-12-18,2023-12-21,validation,3753.7500000001073,37.45287797533319,medium
NIFTY,Adaptive,15:00,2023-12-18,2023-12-21,validation,-56381.25,37.45287797533319,medium
NIFTY,Adaptive,15:10,2023-12-18,2023-12-21,validation,-58488.75,37.45287797533319,medium
NIFTY,Adaptive,expiry_settlement,2024-01-01,2024-01-04,validation,-5178.750000000109,6.961567733300387,high
NIFTY,Adaptive,15:00,2024-01-01,2024-01-04,validation,1544.9999999999995,6.961567733300387,high
NIFTY,Adaptive,15:10,2024-01-01,2024-01-04,validation,1477.4999999999998,6.961567733300387,high
NIFTY,Adaptive,expiry_settlement,2024-01-08,2024-01-11,validation,-14508.75000000011,91.70803936628302,medium
NIFTY,Adaptive,15:00,2024-01-08,2024-01-11,validation,-30483.750000000004,91.70803936628302,medium
NIFTY,Adaptive,15:10,2024-01-08,2024-01-11,validation,-31031.25,91.70803936628302,medium
NIFTY,Adaptive,expiry_settlement,2024-01-15,2024-01-18,validation,61016.25,27.39351090556914,medium
NIFTY,Adaptive,15:00,2024-01-15,2024-01-18,validation,-117251.25,27.39351090556914,medium
NIFTY,Adaptive,15:10,2024-01-15,2024-01-18,validation,-116130.0,27.39351090556914,medium
NIFTY,Adaptive,expiry_settlement,2024-01-20,2024-01-25,validation,-16702.50000000011,1.048165520294517,high
NIFTY,Adaptive,15:00,2024-01-20,2024-01-25,validation,41295.0,1.048165520294517,high
NIFTY,Adaptive,15:10,2024-01-20,2024-01-25,validation,37226.25,1.048165520294517,high
NIFTY,Batman,expiry_settlement,2024-01-29,2024-02-01,validation,4031.25,51.45650900638023,high
NIFTY,Batman,15:00,2024-01-29,2024-02-01,validation,1327.5000000000002,51.45650900638023,high
NIFTY,Batman,15:10,2024-01-29,2024-02-01,validation,2838.75,51.45650900638023,high
NIFTY,Adaptive,expiry_settlement,2024-01-29,2024-02-01,validation,4031.25,51.45650900638023,high
NIFTY,Adaptive,15:00,2024-01-29,2024-02-01,validation,1327.5000000000002,51.45650900638023,high
NIFTY,Adaptive,15:10,2024-01-29,2024-02-01,validation,2838.75,51.45650900638023,high
NIFTY,Batman,expiry_settlement,2024-02-05,2024-02-08,validation,10814.999999999945,8.773992051722145,high
NIFTY,Batman,15:00,2024-02-05,2024-02-08,validation,-12821.249999999996,8.773992051722145,high
NIFTY,Batman,15:10,2024-02-05,2024-02-08,validation,-10260.0,8.773992051722145,high
NIFTY,Adaptive,expiry_settlement,2024-02-05,2024-02-08,validation,-2332.4999999999463,32.52492724512375,high
NIFTY,Adaptive,15:00,2024-02-05,2024-02-08,validation,28934.999999999996,32.52492724512375,high
NIFTY,Adaptive,15:10,2024-02-05,2024-02-08,validation,25248.75,32.52492724512375,high
NIFTY,Adaptive,expiry_settlement,2024-02-12,2024-02-15,validation,6982.5,17.01744381705274,high
NIFTY,Adaptive,15:00,2024-02-12,2024-02-15,validation,-10031.25,17.01744381705274,high
NIFTY,Adaptive,15:10,2024-02-12,2024-02-15,validation,-9573.75,17.01744381705274,high
NIFTY,Adaptive,expiry_settlement,2024-02-19,2024-02-22,validation,11647.500000000056,45.472232757694,high
NIFTY,Adaptive,15:00,2024-02-19,2024-02-22,validation,-11553.749999999996,45.472232757694,high
NIFTY,Adaptive,15:10,2024-02-19,2024-02-22,validation,-12776.249999999998,45.472232757694,high
NIFTY,Adaptive,expiry_settlement,2024-02-26,2024-02-29,validation,-16222.500000000055,22.28507821816158,high
NIFTY,Adaptive,15:00,2024-02-26,2024-02-29,validation,19095.0,22.28507821816158,high
NIFTY,Adaptive,15:10,2024-02-26,2024-02-29,validation,19091.250000000004,22.28507821816158,high
NIFTY,Adaptive,expiry_settlement,2024-03-04,2024-03-07,validation,4128.750000000001,11.100554353919206,medium
NIFTY,Adaptive,15:00,2024-03-04,2024-03-07,validation,3686.250000000001,11.100554353919206,medium
NIFTY,Adaptive,15:10,2024-03-04,2024-03-07,validation,3682.5000000000005,11.100554353919206,medium
NIFTY,Adaptive,expiry_settlement,2024-03-11,2024-03-14,validation,23707.499999999785,0.24244070205266108,medium
NIFTY,Adaptive,15:00,2024-03-11,2024-03-14,validation,-84378.75,0.24244070205266108,medium
NIFTY,Adaptive,15:10,2024-03-11,2024-03-14,validation,-82447.5,0.24244070205266108,medium
NIFTY,Adaptive,expiry_settlement,2024-03-18,2024-03-21,validation,-2771.2499999999436,19.430208640037215,high
NIFTY,Adaptive,15:00,2024-03-18,2024-03-21,validation,3292.500000000002,19.430208640037215,high
NIFTY,Adaptive,15:10,2024-03-18,2024-03-21,validation,3183.7500000000014,19.430208640037215,high
NIFTY,Adaptive,expiry_settlement,2024-04-01,2024-04-04,validation,153.75000000010957,18.383967593040754,high
NIFTY,Adaptive,15:00,2024-04-01,2024-04-04,validation,-2351.2499999999995,18.383967593040754,high
NIFTY,Adaptive,15:10,2024-04-01,2024-04-04,validation,-1739.9999999999998,18.383967593040754,high
NIFTY,Adaptive,expiry_settlement,2024-04-05,2024-04-10,validation,5527.499999999999,5.627823889233618,medium
NIFTY,Adaptive,15:00,2024-04-05,2024-04-10,validation,5084.999999999999,5.627823889233618,medium
NIFTY,Adaptive,15:10,2024-04-05,2024-04-10,validation,5088.75,5.627823889233618,medium
NIFTY,Adaptive,expiry_settlement,2024-04-12,2024-04-18,validation,77722.50000000022,7.948103046759648,medium
NIFTY,Adaptive,15:00,2024-04-12,2024-04-18,validation,-129926.25000000001,7.948103046759648,medium
NIFTY,Adaptive,15:10,2024-04-12,2024-04-18,validation,-135101.25,7.948103046759648,medium
NIFTY,Adaptive,expiry_settlement,2024-04-22,2024-04-25,validation,25496.24999999989,55.25435739801717,high
NIFTY,Adaptive,15:00,2024-04-22,2024-04-25,validation,-26463.749999999996,55.25435739801717,high
NIFTY,Adaptive,15:10,2024-04-22,2024-04-25,validation,-24086.25,55.25435739801717,high
NIFTY,Adaptive,expiry_settlement,2024-04-26,2024-05-02,validation,5917.5,10.22898672333949,medium
NIFTY,Adaptive,15:00,2024-04-26,2024-05-02,validation,5475.0,10.22898672333949,medium
NIFTY,Adaptive,15:10,2024-04-26,2024-05-02,validation,5478.750000000001,10.22898672333949,medium
NIFTY,Adaptive,expiry_settlement,2024-05-06,2024-05-09,validation,-29182.5,1.2301230174898592,medium
NIFTY,Adaptive,15:00,2024-05-06,2024-05-09,validation,49106.25,1.2301230174898592,medium
NIFTY,Adaptive,15:10,2024-05-06,2024-05-09,validation,51108.74999999999,1.2301230174898592,medium
NIFTY,Batman,expiry_settlement,2024-05-13,2024-05-16,validation,-2024.9999999998902,17.53687365996869,high
NIFTY,Batman,15:00,2024-05-13,2024-05-16,validation,2475.000000000001,17.53687365996869,high
NIFTY,Batman,15:10,2024-05-13,2024-05-16,validation,4575.000000000004,17.53687365996869,high
NIFTY,Adaptive,expiry_settlement,2024-05-13,2024-05-16,validation,10612.5,37.15510112165349,high
NIFTY,Adaptive,15:00,2024-05-13,2024-05-16,validation,10500.0,37.15510112165349,high
NIFTY,Adaptive,15:10,2024-05-13,2024-05-16,validation,10481.25,37.15510112165349,high
NIFTY,Adaptive,expiry_settlement,2024-05-18,2024-05-23,validation,6225.0,16.433963343664498,medium
NIFTY,Adaptive,15:00,2024-05-18,2024-05-23,validation,5820.0,16.433963343664498,medium
NIFTY,Adaptive,15:10,2024-05-18,2024-05-23,validation,5782.5,16.433963343664498,medium
NIFTY,Batman,expiry_settlement,2024-05-27,2024-05-30,validation,-8302.49999999989,4.766391579347874,high
NIFTY,Batman,15:00,2024-05-27,2024-05-30,validation,12622.5,4.766391579347874,high
NIFTY,Batman,15:10,2024-05-27,2024-05-30,validation,7781.249999999998,4.766391579347874,high
NIFTY,Adaptive,expiry_settlement,2024-05-27,2024-05-30,validation,-28466.24999999989,13.605941084253148,high
NIFTY,Adaptive,15:00,2024-05-27,2024-05-30,validation,53235.0,13.605941084253148,high
NIFTY,Adaptive,15:10,2024-05-27,2024-05-30,validation,48262.5,13.605941084253148,high
NIFTY,Batman,expiry_settlement,2024-06-03,2024-06-06,validation,26853.750000000102,289.18075027427784,high
NIFTY,Batman,15:00,2024-06-03,2024-06-06,validation,23921.249999999996,289.18075027427784,high
NIFTY,Batman,15:10,2024-06-03,2024-06-06,validation,21416.249999999996,289.18075027427784,high
NIFTY,Adaptive,expiry_settlement,2024-06-03,2024-06-06,validation,26853.750000000102,289.18075027427784,high
NIFTY,Adaptive,15:00,2024-06-03,2024-06-06,validation,23921.249999999996,289.18075027427784,high
NIFTY,Adaptive,15:10,2024-06-03,2024-06-06,validation,21416.249999999996,289.18075027427784,high
NIFTY,Batman,expiry_settlement,2024-06-10,2024-06-13,validation,4979.999999999999,60.18542178580866,high
NIFTY,Batman,15:00,2024-06-10,2024-06-13,validation,4042.4999999999995,60.18542178580866,high
NIFTY,Batman,15:10,2024-06-10,2024-06-13,validation,4094.9999999999995,60.18542178580866,high
NIFTY,Adaptive,expiry_settlement,2024-06-10,2024-06-13,validation,14685.00000000011,82.64059657715345,high
NIFTY,Adaptive,15:00,2024-06-10,2024-06-13,validation,15243.75,82.64059657715345,high
NIFTY,Adaptive,15:10,2024-06-10,2024-06-13,validation,15056.25,82.64059657715345,high
NIFTY,Adaptive,expiry_settlement,2024-06-14,2024-06-20,validation,15855.0,35.83006014980454,high
NIFTY,Adaptive,15:00,2024-06-14,2024-06-20,validation,-16353.749999999998,35.83006014980454,high
NIFTY,Adaptive,15:10,2024-06-14,2024-06-20,validation,-16893.75,35.83006014980454,high
NIFTY,Adaptive,expiry_settlement,2024-06-24,2024-06-27,validation,48525.0,55.69274827368929,high
NIFTY,Adaptive,15:00,2024-06-24,2024-06-27,validation,-47396.24999999999,55.69274827368929,high
NIFTY,Adaptive,15:10,2024-06-24,2024-06-27,validation,-47448.75,55.69274827368929,high
NIFTY,Adaptive,expiry_settlement,2024-07-01,2024-07-04,validation,17872.50000000011,27.705144994215235,high
NIFTY,Adaptive,15:00,2024-07-01,2024-07-04,validation,-20212.5,27.705144994215235,high
NIFTY,Adaptive,15:10,2024-07-01,2024-07-04,validation,-19563.75,27.705144994215235,high
NIFTY,Adaptive,expiry_settlement,2024-07-08,2024-07-11,validation,-8534.999999999945,49.11011420526174,low
NIFTY,Adaptive,15:00,2024-07-08,2024-07-11,validation,-13072.5,49.11011420526174,low
NIFTY,Adaptive,15:10,2024-07-08,2024-07-11,validation,-10616.25,49.11011420526174,low
NIFTY,Adaptive,expiry_settlement,2024-07-12,2024-07-18,validation,16218.74999999989,23.822630869262944,low
NIFTY,Adaptive,15:00,2024-07-12,2024-07-18,validation,-37035.0,23.822630869262944,low
NIFTY,Adaptive,15:10,2024-07-12,2024-07-18,validation,-36517.5,23.822630869262944,low
NIFTY,Batman,expiry_settlement,2024-07-22,2024-07-25,validation,9540.0,116.61562685421794,low
NIFTY,Batman,15:00,2024-07-22,2024-07-25,validation,8167.499999999998,116.61562685421794,low
NIFTY,Batman,15:10,2024-07-22,2024-07-25,validation,8534.999999999998,116.61562685421794,low
NIFTY,Adaptive,expiry_settlement,2024-07-22,2024-07-25,validation,-5171.250000000108,38.609420616079056,low
NIFTY,Adaptive,15:00,2024-07-22,2024-07-25,validation,1402.5000000000014,38.609420616079056,low
NIFTY,Adaptive,15:10,2024-07-22,2024-07-25,validation,1275.0000000000011,38.609420616079056,low
NIFTY,Adaptive,expiry_settlement,2024-07-29,2024-08-01,validation,-2024.9999999998913,43.54725011942992,low
NIFTY,Adaptive,15:00,2024-07-29,2024-08-01,validation,-17448.75,43.54725011942992,low
NIFTY,Adaptive,15:10,2024-07-29,2024-08-01,validation,-18397.5,43.54725011942992,low
NIFTY,Batman,expiry_settlement,2024-08-05,2024-08-08,validation,3656.2500000000023,25.099519362824477,medium
NIFTY,Batman,15:00,2024-08-05,2024-08-08,validation,-307.49999999999795,25.099519362824477,medium
NIFTY,Batman,15:10,2024-08-05,2024-08-08,validation,-1128.749999999998,25.099519362824477,medium
NIFTY,Adaptive,expiry_settlement,2024-08-05,2024-08-08,validation,20077.5,58.51663304130271,medium
NIFTY,Adaptive,15:00,2024-08-05,2024-08-08,validation,29778.75,58.51663304130271,medium
NIFTY,Adaptive,15:10,2024-08-05,2024-08-08,validation,31181.25,58.51663304130271,medium
NIFTY,Batman,expiry_settlement,2024-08-09,2024-08-14,validation,12037.5,8.686636264528321,high
NIFTY,Batman,15:00,2024-08-09,2024-08-14,validation,-9967.499999999998,8.686636264528321,high
NIFTY,Batman,15:10,2024-08-09,2024-08-14,validation,-10466.25,8.686636264528321,high
NIFTY,Adaptive,expiry_settlement,2024-08-09,2024-08-14,validation,-7526.25,33.1345440840233,high
NIFTY,Adaptive,15:00,2024-08-09,2024-08-14,validation,30836.25,33.1345440840233,high
NIFTY,Adaptive,15:10,2024-08-09,2024-08-14,validation,30521.250000000004,33.1345440840233,high
NIFTY,Adaptive,expiry_settlement,2024-08-19,2024-08-22,validation,16379.999999999998,36.42951379590286,high
NIFTY,Adaptive,15:00,2024-08-19,2024-08-22,validation,-15438.750000000002,36.42951379590286,high
NIFTY,Adaptive,15:10,2024-08-19,2024-08-22,validation,-15243.75,36.42951379590286,high
NIFTY,Adaptive,expiry_settlement,2024-08-26,2024-08-29,validation,16743.750000000055,45.03975795026449,high
NIFTY,Adaptive,15:00,2024-08-26,2024-08-29,validation,-23208.75,45.03975795026449,high
NIFTY,Adaptive,15:10,2024-08-26,2024-08-29,validation,-22800.0,45.03975795026449,high
NIFTY,Adaptive,expiry_settlement,2024-09-02,2024-09-05,validation,-5666.250000000109,14.646900501061877,high
NIFTY,Adaptive,15:00,2024-09-02,2024-09-05,validation,9228.75,14.646900501061877,high
NIFTY,Adaptive,15:10,2024-09-02,2024-09-05,validation,9359.999999999998,14.646900501061877,high
NIFTY,Adaptive,expiry_settlement,2024-09-09,2024-09-12,validation,45817.50000000011,25.28056625067932,low
NIFTY,Adaptive,15:00,2024-09-09,2024-09-12,validation,-46710.00000000001,25.28056625067932,low
NIFTY,Adaptive,15:10,2024-09-09,2024-09-12,validation,-51813.75,25.28056625067932,low
NIFTY,Adaptive,expiry_settlement,2024-09-16,2024-09-19,validation,-7481.250000000055,53.4702025428354,low
NIFTY,Adaptive,15:00,2024-09-16,2024-09-19,validation,-10222.5,53.4702025428354,low
NIFTY,Adaptive,15:10,2024-09-16,2024-09-19,validation,-9468.75,53.4702025428354,low
NIFTY,Adaptive,expiry_settlement,2024-09-23,2024-09-26,validation,-8640.000000000055,4.259295017325866,medium
NIFTY,Adaptive,15:00,2024-09-23,2024-09-26,validation,-56677.5,4.259295017325866,medium
NIFTY,Adaptive,15:10,2024-09-23,2024-09-26,validation,-56752.5,4.259295017325866,medium
NIFTY,Adaptive,expiry_settlement,2024-09-27,2024-10-03,validation,116786.25000000022,14.913189008126182,medium
NIFTY,Adaptive,15:00,2024-09-27,2024-10-03,validation,-182921.25,14.913189008126182,medium
NIFTY,Adaptive,15:10,2024-09-27,2024-10-03,validation,-183011.25,14.913189008126182,medium
NIFTY,Batman,expiry_settlement,2024-10-07,2024-10-10,validation,2744.9999999999454,16.63556401619427,high
NIFTY,Batman,15:00,2024-10-07,2024-10-10,validation,1342.5,16.63556401619427,high
NIFTY,Batman,15:10,2024-10-07,2024-10-10,validation,1676.2499999999995,16.63556401619427,high
NIFTY,Adaptive,expiry_settlement,2024-10-07,2024-10-10,validation,4316.250000000055,17.758619411517735,high
NIFTY,Adaptive,15:00,2024-10-07,2024-10-10,validation,19350.0,17.758619411517735,high
