split,expiry,entry_date,strategy,regime,rv20,rv20_rank,spot,p20,p35,p65,p80,strikes_json,entry_cashflow_points,mc_ev_gross,mc_ev_net,mc_pop,es95_points,es99_points,risk_points_per_lot,risk_budget_inr,estimated_risk_inr_per_lot,recommended_lots,contract_count,eligible,eligibility_reason,slippage_points_per_leg,entry_cost_inr_expected,entry_cost_inr_entry_only,legs_json,cpcv_frequency,status,expiry_spot,realized_pnl_points_per_unit,realized_cost_inr_per_lot,realized_pnl_inr_per_lot,forced_per_lot_evaluation,universe,reason
development,2024-03-15,2024-03-12,Short Straddle,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199844,73318.71588530362,74147.36543944138,74617.31197353198,"{""atm"": 73600.0}",875.95,-13.136767170114442,-15.245431841114437,0.5796,1947.0286309905146,2787.1899337004406,2787.1899337004406,2000.0,55743.79867400881,0.0,2.0,False,negative_net_ev,2.0,42.17329342,42.17329342,"[{""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 474.75, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 476.75, ""side"": ""SELL"", ""strike"": 73600.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 401.2, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 403.2, ""side"": ""SELL"", ""strike"": 73600.0}]",4.0,EVALUATED,72643.43,-80.62000000000694,42.17329342,-1654.5732934201387,True,,
development,2024-03-15,2024-03-12,Short Strangle,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199844,73318.71588530362,74147.36543944138,74617.31197353198,"{""c65"": 74100.0, ""p35"": 73300.0}",536.8,-4.487345658584744,-6.236450282584756,0.6154,1892.0942143259344,2737.292102135418,2737.292102135418,2000.0,54745.84204270836,0.0,2.0,False,negative_net_ev,2.0,34.98209248,34.98209248,"[{""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 285.35, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 287.35, ""side"": ""SELL"", ""strike"": 73300.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 251.45, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 253.45, ""side"": ""SELL"", ""strike"": 74100.0}]",3.0,EVALUATED,72643.43,-119.77000000000703,34.98209248,-2430.3820924801407,True,,
development,2024-03-15,2024-03-12,Strip,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199844,73318.71588530362,74147.36543944138,74617.31197353198,"{""atm"": 73600.0}",-1289.15,-9.365754935044128,-12.2617407883754,0.379,1246.9595097228828,1281.3136185625876,1281.3136185625876,2000.0,25626.272371251755,0.0,3.0,False,negative_net_ev,2.0,57.9197170666239,25.92511094,"[{""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 478.75, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 476.75, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 405.2, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 403.2, ""side"": ""BUY"", ""strike"": 73600.0}]",3.0,EVALUATED,72643.43,623.9900000000139,73.75361094000036,12406.046389060277,True,,
development,2024-03-15,2024-03-12,Batman,medium,0.09861727891554543,0.5833333333333334,73587.94,72809.91792199844,73318.71588530362,74147.36543944138,74617.31197353198,"{""c65"": 74100.0, ""c80"": 74600.0, ""p20"": 72800.0, ""p35"": 73300.0}",-18.0,-11.197778728220545,-14.842020798293778,0.4888,1448.7893517720074,2293.987239581491,2293.987239581491,2000.0,45879.74479162982,0.0,6.0,False,negative_net_ev,2.0,72.88484140146463,59.35265776000001,"[{""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 289.35, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 287.35, ""side"": ""BUY"", ""strike"": 73300.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""PE"", ""premium_points"": 147.4, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 149.4, ""side"": ""SELL"", ""strike"": 72800.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 255.45, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 253.45, ""side"": ""BUY"", ""strike"": 74100.0}, {""expiry"": ""2024-03-15"", ""option_type"": ""CE"", ""premium_points"": 116.0, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 118.0, ""side"": ""SELL"", ""strike"": 74600.0}]",0.0,STANDALONE_EVALUATED,72643.43,325.429999999993,75.76690776000018,6432.83309223986,True,Batman_standalone,
development,2024-03-22,2024-03-19,Batman,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""c65"": 72900.0, ""c80"": 73400.0, ""p20"": 71600.0, ""p35"": 72100.0}",12.399999999999977,27.73363655753871,24.000385686851125,0.8056,1278.8550295001996,2173.1367798309457,2173.1367798309457,2000.0,43462.73559661891,1.0,6.0,True,eligible,2.0,74.66501741375116,61.58934544,"[{""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 322.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 320.0, ""side"": ""BUY"", ""strike"": 72100.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 170.1, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 172.1, ""side"": ""SELL"", ""strike"": 71600.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 292.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 290.0, ""side"": ""BUY"", ""strike"": 72900.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 143.1, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 145.1, ""side"": ""SELL"", ""strike"": 73400.0}]",2.0,EVALUATED,72831.94,12.399999999999977,61.58934544,186.41065455999956,True,,
development,2024-03-22,2024-03-19,Long Synthetic Future,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""atm"": 72400.0}",-79.64999999999998,5.346658199536314,3.0589096849277833,0.514,2403.599354789866,3369.8592389609275,3369.8592389609275,2000.0,67397.18477921854,1.0,2.0,True,eligible,2.0,45.754970292170086,33.83806574,"[{""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 518.4, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 516.4, ""side"": ""BUY"", ""strike"": 72400.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 438.75, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 440.75, ""side"": ""SELL"", ""strike"": 72400.0}]",3.0,EVALUATED,72831.94,352.29000000000235,44.63656574000005,7001.163434260046,True,,
development,2024-03-22,2024-03-19,Risk Reversal,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""c65"": 72900.0, ""p35"": 72100.0}",26.0,6.1124749622912375,4.254543066096054,0.6578,1997.519538171453,2963.779422342514,2963.779422342514,2000.0,59275.58844685028,1.0,2.0,True,eligible,2.0,37.15863792390422,30.869396,"[{""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 292.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 290.0, ""side"": ""BUY"", ""strike"": 72900.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 318.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 320.0, ""side"": ""SELL"", ""strike"": 72100.0}]",5.0,EVALUATED,72831.94,26.0,30.869396,489.130604,True,,
development,2024-03-22,2024-03-19,Sell Put,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""atm"": 72400.0}",438.75,47.07047611273294,46.01532213773296,0.6972,1883.9667602502575,2850.2266444213187,2850.2266444213187,2000.0,57004.53288842637,1.0,1.0,True,eligible,2.0,21.1030795,21.1030795,"[{""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 438.75, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 440.75, ""side"": ""SELL"", ""strike"": 72400.0}]",5.0,EVALUATED,72831.94,438.75,21.1030795,8753.8969205,True,,
development,2024-03-22,2024-03-19,Batman,high,0.1091377975213752,0.7103174603174603,72358.77,71613.30284708424,72099.93338348928,72908.28157187546,73380.69285149925,"{""c65"": 72900.0, ""c80"": 73400.0, ""p20"": 71600.0, ""p35"": 72100.0}",12.399999999999977,27.73363655753871,24.000385686851125,0.8056,1278.8550295001996,2173.1367798309457,2173.1367798309457,2000.0,43462.73559661891,1.0,6.0,True,eligible,2.0,74.66501741375116,61.58934544,"[{""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 322.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 320.0, ""side"": ""BUY"", ""strike"": 72100.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""PE"", ""premium_points"": 170.1, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 172.1, ""side"": ""SELL"", ""strike"": 71600.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 292.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 290.0, ""side"": ""BUY"", ""strike"": 72900.0}, {""expiry"": ""2024-03-22"", ""option_type"": ""CE"", ""premium_points"": 143.1, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 145.1, ""side"": ""SELL"", ""strike"": 73400.0}]",2.0,EVALUATED,72831.94,12.399999999999977,61.58934544,186.41065455999956,True,Batman_standalone,
development,2024-03-28,2024-03-22,Batman,high,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_TRADE,,,,,,,missing 09:30 bar CE 73200.0
development,2024-03-28,2024-03-22,Long Synthetic Future,high,0.11188069512894155,0.746031746031746,72214.71,71456.41158397259,71952.89346082974,72749.41782570588,73215.11314576169,"{""atm"": 72200.0}",-224.0,-88.88267076689156,-91.17245341408795,0.4774,2453.998960848673,3292.502181335427,3292.502181335427,2000.0,65850.04362670853,0.0,2.0,False,negative_net_ev,2.0,45.795652943928594,33.3449296,"[{""expiry"": ""2024-03-28"", ""option_type"": ""CE"", ""premium_points"": 630.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 628.0, ""side"": ""BUY"", ""strike"": 72200.0}, {""expiry"": ""2024-03-28"", ""option_type"": ""PE"", ""premium_points"": 406.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""SELL"", ""strike"": 72200.0}]",3.0,EVALUATED,73651.35,1227.3500000000058,69.62867960000014,24477.371320400118,True,,
development,2024-03-28,2024-03-22,Risk Reversal,high,0.11188069512894155,0.746031746031746,72214.71,71456.41158397259,71952.89346082974,72749.41782570588,73215.11314576169,"{""c65"": 72700.0, ""p35"": 72000.0}",-51.05000000000001,-70.28036957145063,-72.17161993383365,0.3486,2080.65042856386,2919.1536490506132,2919.1536490506132,2000.0,58383.072981012265,0.0,2.0,False,negative_net_ev,2.0,37.82500724766052,31.22002962,"[{""expiry"": ""2024-03-28"", ""option_type"": ""CE"", ""premium_points"": 378.25, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 376.25, ""side"": ""BUY"", ""strike"": 72700.0}, {""expiry"": ""2024-03-28"", ""option_type"": ""PE"", ""premium_points"": 327.2, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 329.2, ""side"": ""SELL"", ""strike"": 72000.0}]",5.0,EVALUATED,73651.35,900.3000000000059,55.003779620000145,17950.996220380115,True,,
development,2024-03-28,2024-03-22,Sell Put,high,0.11188069512894155,0.746031746031746,72214.71,71456.41158397259,71952.89346082974,72749.41782570588,73215.11314576169,"{""atm"": 72200.0}",406.0,43.08839547596462,42.06796239596465,0.7012,1822.7296112814774,2661.2328317682304,2661.2328317682304,2000.0,53224.656635364605,1.0,1.0,True,eligible,2.0,20.408661600000002,20.408661600000002,"[{""expiry"": ""2024-03-28"", ""option_type"": ""PE"", ""premium_points"": 406.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""SELL"", ""strike"": 72200.0}]",5.0,EVALUATED,73651.35,406.0,20.408661600000002,8099.5913384,True,,
development,2024-03-28,2024-03-22,Batman,high,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_TRADE,,,,,,Batman_standalone,missing 09:30 bar CE 73200.0
development,2024-04-05,2024-04-02,Batman,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""c65"": 74400.0, ""c80"": 74900.0, ""p20"": 73200.0, ""p35"": 73600.0}",8.700000000000017,-15.626357258069358,-19.207067650008877,0.783,1501.852551086238,2474.3777226741063,2474.3777226741063,2000.0,49487.554453482124,0.0,6.0,False,negative_net_ev,2.0,71.61420783879018,58.69711156,"[{""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 276.7, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 274.7, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 162.15, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 164.15, ""side"": ""SELL"", ""strike"": 73200.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 215.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 213.0, ""side"": ""BUY"", ""strike"": 74400.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 88.05, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 90.05, ""side"": ""SELL"", ""strike"": 74900.0}]",2.0,EVALUATED,74248.22,8.700000000000017,58.69711156,115.30288844000034,True,,
development,2024-04-05,2024-04-02,Long Synthetic Future,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""atm"": 73900.0}",-45.69999999999999,66.04335963257134,63.805433561356786,0.5334,2418.8381745692077,3487.220946686521,3487.220946686521,2000.0,69744.41893373043,1.0,2.0,True,eligible,2.0,44.75852142428964,32.58736128,"[{""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 432.75, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 430.75, ""side"": ""BUY"", ""strike"": 73900.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 387.05, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 389.05, ""side"": ""SELL"", ""strike"": 73900.0}]",3.0,EVALUATED,74248.22,302.5200000000012,41.29286128000003,6009.107138720024,True,,
development,2024-04-05,2024-04-02,Risk Reversal,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""c65"": 74400.0, ""p35"": 73600.0}",57.69999999999999,59.94270986284282,58.129880976208824,0.6816,2015.0130773846274,3083.395849501941,3083.395849501941,2000.0,61667.91699003882,1.0,2.0,True,eligible,2.0,36.256577732680626,29.769995720000004,"[{""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 215.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 213.0, ""side"": ""BUY"", ""strike"": 74400.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 272.7, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 274.7, ""side"": ""SELL"", ""strike"": 73600.0}]",5.0,EVALUATED,74248.22,57.69999999999999,29.769995720000004,1124.2300042799998,True,,
development,2024-04-05,2024-04-02,Sell Put,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""atm"": 73900.0}",387.05,11.946953860985891,10.946611191985875,0.692,1984.850591166993,3053.233363284307,3053.233363284307,2000.0,61064.66726568614,1.0,1.0,True,eligible,2.0,20.006853380000003,20.006853380000003,"[{""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 387.05, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 389.05, ""side"": ""SELL"", ""strike"": 73900.0}]",5.0,EVALUATED,74248.22,387.05,20.006853380000003,7720.99314662,True,,
development,2024-04-05,2024-04-02,Batman,high,0.11204332865320128,0.753968253968254,73911.85,73166.09905156898,73637.22008737556,74427.17824178048,74892.79456718144,"{""c65"": 74400.0, ""c80"": 74900.0, ""p20"": 73200.0, ""p35"": 73600.0}",8.700000000000017,-15.626357258069358,-19.207067650008877,0.783,1501.852551086238,2474.3777226741063,2474.3777226741063,2000.0,49487.554453482124,0.0,6.0,False,negative_net_ev,2.0,71.61420783879018,58.69711156,"[{""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 276.7, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 274.7, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""PE"", ""premium_points"": 162.15, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 164.15, ""side"": ""SELL"", ""strike"": 73200.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 215.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 213.0, ""side"": ""BUY"", ""strike"": 74400.0}, {""expiry"": ""2024-04-05"", ""option_type"": ""CE"", ""premium_points"": 88.05, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 90.05, ""side"": ""SELL"", ""strike"": 74900.0}]",2.0,EVALUATED,74248.22,8.700000000000017,58.69711156,115.30288844000034,True,Batman_standalone,
development,2024-04-12,2024-04-08,Buy Put,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967461,"{""atm"": 74500.0}",-473.3,-86.43080489022215,-87.54707357810936,0.2822,474.4162686878872,474.4162686878872,474.4162686878872,2000.0,9488.325373757745,0.0,1.0,False,negative_net_ev,2.0,22.325373757744444,12.653643879999999,"[{""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 473.3, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 471.3, ""side"": ""BUY"", ""strike"": 74500.0}]",1.0,EVALUATED,74244.9,-218.1999999999942,19.031143880000144,-4383.0311438798835,True,,
development,2024-04-12,2024-04-08,Put Ratio Spread,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967461,"{""atm"": 74500.0, ""p35"": 74200.0}",211.49999999999994,62.33825657458051,59.90597662269329,0.8108,1553.0693058135703,2486.8058100337207,2486.8058100337207,2000.0,49736.11620067441,1.0,3.0,True,eligible,2.0,48.64559903774445,38.97386916,"[{""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 473.3, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 471.3, ""side"": ""BUY"", ""strike"": 74500.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 342.4, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 344.4, ""side"": ""SELL"", ""strike"": 74200.0}]",4.0,EVALUATED,74244.9,466.60000000000576,45.35136916000015,9286.648630840114,True,,
development,2024-04-12,2024-04-08,Short Straddle,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967461,"{""atm"": 74500.0}",912.55,29.0331513817542,26.885684122754174,0.6098,1854.475809900533,2678.2098768567876,2678.2098768567876,2000.0,53564.197537135755,1.0,2.0,True,eligible,2.0,42.94934518,42.94934518,"[{""expiry"": ""2024-04-12"", ""option_type"": ""CE"", ""premium_points"": 443.25, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 445.25, ""side"": ""SELL"", ""strike"": 74500.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 469.3, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 471.3, ""side"": ""SELL"", ""strike"": 74500.0}]",4.0,EVALUATED,74244.9,657.4499999999941,42.94934518,13106.050654819883,True,,
development,2024-04-12,2024-04-08,Short Strangle,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967461,"{""c65"": 75000.0, ""p35"": 74200.0}",569.5999999999999,36.364154187396764,34.580275659396754,0.6424,1798.7110189767657,2634.7853139877034,2634.7853139877034,2000.0,52695.70627975407,1.0,2.0,True,eligible,2.0,35.67757056,35.67757056,"[{""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 342.4, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 344.4, ""side"": ""SELL"", ""strike"": 74200.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""CE"", ""premium_points"": 227.2, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 229.2, ""side"": ""SELL"", ""strike"": 75000.0}]",3.0,EVALUATED,74244.9,569.5999999999999,35.67757056,11356.322429439999,True,,
development,2024-04-12,2024-04-08,Strip,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967461,"{""atm"": 74500.0}",-1393.85,-123.46395627197627,-126.35763621963635,0.3294,1344.6412116853771,1387.3467064877882,1387.3467064877882,2000.0,27746.934129755762,0.0,3.0,False,negative_net_ev,2.0,57.8735989532006,26.113947860000003,"[{""expiry"": ""2024-04-12"", ""option_type"": ""CE"", ""premium_points"": 447.25, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 445.25, ""side"": ""BUY"", ""strike"": 74500.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 473.3, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 471.3, ""side"": ""BUY"", ""strike"": 74500.0}]",3.0,EVALUATED,74244.9,-883.6499999999883,38.8689478600003,-17711.868947859766,True,,
development,2024-04-12,2024-04-08,Batman,medium,0.09575939543737147,0.5277777777777778,74484.61,73734.95943514263,74220.1085779819,75038.67218727105,75495.21129967461,"{""c65"": 75000.0, ""c80"": 75500.0, ""p20"": 73700.0, ""p35"": 74200.0}",16.10000000000005,20.697537264207895,16.98947562294214,0.8012,1354.135202090031,2190.2094971009687,2190.2094971009687,2000.0,43804.18994201937,0.0,6.0,False,no_risk_sized_lot,2.0,74.16123282531508,60.83033668,"[{""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 346.4, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 344.4, ""side"": ""BUY"", ""strike"": 74200.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""PE"", ""premium_points"": 197.05, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 199.05, ""side"": ""SELL"", ""strike"": 73700.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""CE"", ""premium_points"": 231.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 229.2, ""side"": ""BUY"", ""strike"": 75000.0}, {""expiry"": ""2024-04-12"", ""option_type"": ""CE"", ""premium_points"": 99.8, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 101.8, ""side"": ""SELL"", ""strike"": 75500.0}]",0.0,STANDALONE_EVALUATED,74244.9,16.10000000000005,60.83033668,261.169663320001,True,Batman_standalone,
development,2024-04-19,2024-04-15,Buy Put,medium,0.10077021999901124,0.6428571428571429,73618.19,72883.0505779031,73360.34089107509,74192.28283933246,74657.45687722879,"{""atm"": 73600.0}",-512.0,-151.72523203477235,-152.81174765472892,0.2596,513.0865156199565,513.0865156199565,513.0865156199565,2000.0,10261.73031239913,0.0,1.0,False,negative_net_ev,2.0,21.73031239913069,12.7234432,"[{""expiry"": ""2024-04-19"", ""option_type"": ""PE"", ""premium_points"": 512.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 510.0, ""side"": ""BUY"", ""strike"": 73600.0}]",1.0,EVALUATED,73088.33,-0.33000000000174623,25.515193199999956,-32.11519320003488,True,,
development,2024-04-19,2024-04-15,Put Ratio Spread,medium,0.10077021999901124,0.6428571428571429,73618.19,72883.0505779031,73360.34089107509,74192.28283933246,74657.45687722879,"{""atm"": 73600.0, ""p35"": 73400.0}",364.4,163.5214657224668,160.91580835051022,0.8122,1550.3025360282325,2494.9642406913126,2494.9642406913126,2000.0,49899.28481382625,1.0,3.0,True,eligible,2.0,52.11314743913069,43.10627824,"[{""expiry"": ""2024-04-19"", ""option_type"": ""PE"", ""premium_points"": 512.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 510.0, ""side"": ""BUY"", ""strike"": 73600.0}, {""expiry"": ""2024-04-19"", ""option_type"": ""PE"", ""premium_points"": 438.2, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 440.2, ""side"": ""SELL"", ""strike"": 73400.0}]",4.0,EVALUATED,73088.33,252.73000000000172,55.89802823999996,4998.701971760035,True,,
development,2024-04-19,2024-04-15,Short Straddle,medium,0.10077021999901124,0.6428571428571429,73618.19,72883.0505779031,73360.34089107509,74192.28283933246,74657.45687722879,"{""atm"": 73600.0}",1146.8,262.15808497820075,259.7622705542007,0.7124,1619.0835940554775,2309.58952729216,2309.58952729216,2000.0,46191.79054584319,1.0,2.0,True,eligible,2.0,47.91628848,47.91628848,"[{""expiry"": ""2024-04-19"", ""option_type"": ""CE"", ""premium_points"": 638.8, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 640.8, ""side"": ""SELL"", ""strike"": 73600.0}, {""expiry"": ""2024-04-19"", ""option_type"": ""PE"", ""premium_points"": 508.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 510.0, ""side"": ""SELL"", ""strike"": 73600.0}]",4.0,EVALUATED,73088.33,635.1300000000017,47.91628848,12654.683711520034,True,,
development,2024-04-19,2024-04-15,Short Strangle,medium,0.10077021999901124,0.6428571428571429,73618.19,72883.0505779031,73360.34089107509,74192.28283933246,74657.45687722879,"{""c65"": 74200.0, ""p35"": 73400.0}",758.8,228.64003146441627,226.65556688041622,0.7228,1607.4831212362303,2361.7023873671938,2361.7023873671938,2000.0,47234.04774734387,1.0,2.0,True,eligible,2.0,39.68929168,39.68929168,"[{""expiry"": ""2024-04-19"", ""option_type"": ""PE"", ""premium_points"": 438.2, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 440.2, ""side"": ""SELL"", ""strike"": 73400.0}, {""expiry"": ""2024-04-19"", ""option_type"": ""CE"", ""premium_points"": 320.6, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 322.6, ""side"": ""SELL"", ""strike"": 74200.0}]",3.0,EVALUATED,73088.33,447.1300000000017,39.68929168,8902.910708320034,True,,
