split,expiry,entry_date,strategy,regime,rv20,rv20_rank,spot,p20,p35,p65,p80,strikes_json,entry_cashflow_points,mc_ev_gross,mc_ev_net,mc_pop,es95_points,es99_points,risk_points_per_lot,risk_budget_inr,estimated_risk_inr_per_lot,recommended_lots,contract_count,eligible,eligibility_reason,slippage_points_per_leg,entry_cost_inr_expected,entry_cost_inr_entry_only,legs_json,cpcv_frequency,status,expiry_spot,realized_pnl_points_per_unit,realized_cost_inr_per_lot,realized_pnl_inr_per_lot,forced_per_lot_evaluation,exit_spot,realized_pnl_inr,primary_strategy,signal,lots
development,2024-07-19,2024-07-15,Long Synthetic Future,low,0.06583448316048186,0.06349206349206349,80721.75,79936.14480747447,80473.78678923805,81309.32183842806,81826.87562869606,"{""atm"": 80700.0}",-17.30000000000001,156.42688351138128,153.9935305170593,0.5654,2715.4886978057684,4329.7533404484875,4329.7533404484875,2000.0,86595.06680896974,1.0,2.0,True,eligible,2.0,48.66705988644005,34.49060068,"[{""expiry"": ""2024-07-19"", ""option_type"": ""CE"", ""premium_points"": 489.3, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 487.3, ""side"": ""BUY"", ""strike"": 80700.0}, {""expiry"": ""2024-07-19"", ""option_type"": ""PE"", ""premium_points"": 472.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 474.0, ""side"": ""SELL"", ""strike"": 80700.0}]",4.0,CLOSED,80604.65,-112.65000000000583,34.49060068,-2287.4906006801166,True,80604.65,-2287.4906006801166,Long Synthetic Future,ENTER,1.0
development,2024-07-26,2024-07-23,Long Synthetic Future,low,0.07827392329041062,0.13095238095238096,80598.28,79824.99265465414,80343.12951472828,81205.61581240612,81699.16580619244,"{""atm"": 80600.0}",-9.150000000000091,140.3586284405853,137.58638051725887,0.5548,2764.8450882352513,4481.831811954403,4481.831811954403,2000.0,89636.63623908805,1.0,2.0,True,eligible,2.0,55.444958466527176,41.5862765,"[{""expiry"": ""2024-07-26"", ""option_type"": ""CE"", ""premium_points"": 790.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 788.2, ""side"": ""BUY"", ""strike"": 80600.0}, {""expiry"": ""2024-07-26"", ""option_type"": ""PE"", ""premium_points"": 781.05, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 783.05, ""side"": ""SELL"", ""strike"": 80600.0}]",4.0,CLOSED,81332.72,723.5700000000011,59.90427650000002,14411.495723500022,True,81332.72,14411.495723500022,Long Synthetic Future,ENTER,1.0
development,2024-08-02,2024-07-30,Long Synthetic Future,low,0.08696141519022146,0.20238095238095238,81324.08,80539.54292490963,81092.70301194004,81934.30764101468,82457.730408759,"{""atm"": 81300.0}",-59.64999999999998,125.21764601911627,122.83917016069465,0.5524,2730.9225345511386,4224.4477425481155,4224.4477425481155,2000.0,84488.95485096231,1.0,2.0,True,eligible,2.0,47.56951716843314,33.13708566,"[{""expiry"": ""2024-08-02"", ""option_type"": ""CE"", ""premium_points"": 469.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 467.5, ""side"": ""BUY"", ""strike"": 81300.0}, {""expiry"": ""2024-08-02"", ""option_type"": ""PE"", ""premium_points"": 409.85, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 411.85, ""side"": ""SELL"", ""strike"": 81300.0}]",4.0,CLOSED,80981.95,-377.7000000000029,33.13708566,-7587.137085660058,True,80981.95,-7587.137085660058,Long Synthetic Future,ENTER,1.0
development,2024-08-09,2024-08-06,Sell Put,high,0.13769490401996076,0.8650793650793651,79640.96,78813.47320064534,79368.04603492693,80209.75638674211,80722.12148385892,"{""atm"": 79600.0}",571.75,176.89810219899616,175.70194428399614,0.7478,2096.8001158940274,3506.4878126508843,3506.4878126508843,2000.0,70129.75625301768,1.0,1.0,True,eligible,2.0,23.923158300000004,23.923158300000004,"[{""expiry"": ""2024-08-09"", ""option_type"": ""PE"", ""premium_points"": 571.75, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 573.75, ""side"": ""SELL"", ""strike"": 79600.0}]",5.0,CLOSED,79705.91,571.75,23.923158300000004,11411.0768417,True,79705.91,11411.0768417,Sell Put,ENTER,1.0
development,2024-08-16,2024-08-12,Sell Put,high,0.1491269564119669,0.8650793650793651,79406.36,78649.5645717576,79181.05818731766,80018.08830906407,80541.80949606792,"{""atm"": 79400.0}",529.8,140.86129499849267,139.70961163449263,0.746,2127.5482722718184,3549.6562229912606,3549.6562229912606,2000.0,70993.12445982521,1.0,1.0,True,eligible,2.0,23.033667279999996,23.033667279999996,"[{""expiry"": ""2024-08-16"", ""option_type"": ""PE"", ""premium_points"": 529.8, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 531.8, ""side"": ""SELL"", ""strike"": 79400.0}]",5.0,CLOSED,80436.84,529.8,23.033667279999996,10572.96633272,True,80436.84,10572.96633272,Sell Put,ENTER,1.0
development,2024-08-23,2024-08-20,Long Synthetic Future,high,0.15573904951526615,0.8849206349206349,80575.52,79763.70401550597,80298.10578105971,81188.38808348853,81720.85248409014,"{""atm"": 80600.0}",-3.6499999999999773,109.69304841498982,107.372060850249,0.5466,2772.000797590493,4169.790889915256,4169.790889915256,2000.0,83395.81779830513,1.0,2.0,True,eligible,2.0,46.419751294817345,32.88653726,"[{""expiry"": ""2024-08-23"", ""option_type"": ""CE"", ""premium_points"": 407.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 405.0, ""side"": ""BUY"", ""strike"": 80600.0}, {""expiry"": ""2024-08-23"", ""option_type"": ""PE"", ""premium_points"": 403.35, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 405.35, ""side"": ""SELL"", ""strike"": 80600.0}]",3.0,CLOSED,81086.21,482.5600000000064,45.041787260000156,9606.158212740127,True,81086.21,9606.158212740127,Long Synthetic Future,ENTER,1.0
development,2024-08-30,2024-08-27,Long Synthetic Future,high,0.14740978032944582,0.8293650793650794,81691.45,80848.55602844968,81389.24086090818,82284.67120307361,82783.38745759784,"{""atm"": 81700.0}",3.0500000000000114,110.7937713636905,108.50085935330657,0.5474,2765.1736687264015,4018.4988139419293,4018.4988139419293,2000.0,80369.97627883859,1.0,2.0,True,eligible,2.0,45.85824020767751,32.29812278,"[{""expiry"": ""2024-08-30"", ""option_type"": ""CE"", ""premium_points"": 375.25, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 373.25, ""side"": ""BUY"", ""strike"": 81700.0}, {""expiry"": ""2024-08-30"", ""option_type"": ""PE"", ""premium_points"": 378.3, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 380.3, ""side"": ""SELL"", ""strike"": 81700.0}]",3.0,CLOSED,82365.77,668.820000000004,48.9423727800001,13327.457627220081,True,82365.77,13327.457627220081,Long Synthetic Future,ENTER,1.0
development,2024-09-06,2024-09-03,Long Synthetic Future,high,0.14192128386918434,0.7976190476190477,82515.57,81678.92702756866,82220.507563515,83129.90988625119,83665.49708180396,"{""atm"": 82500.0}",-33.44999999999999,110.36649492667178,108.0608456380919,0.5512,2864.920054706611,4255.388983450047,4255.388983450047,2000.0,85107.77966900094,1.0,2.0,True,eligible,2.0,46.112985771596996,31.692143939999998,"[{""expiry"": ""2024-09-06"", ""option_type"": ""CE"", ""premium_points"": 382.55, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 380.55, ""side"": ""BUY"", ""strike"": 82500.0}, {""expiry"": ""2024-09-06"", ""option_type"": ""PE"", ""premium_points"": 349.1, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 351.1, ""side"": ""SELL"", ""strike"": 82500.0}]",3.0,CLOSED,81183.93,-1349.520000000007,31.692143939999998,-27022.09214394014,True,81183.93,-27022.09214394014,Long Synthetic Future,ENTER,1.0
development,2024-09-13,2024-09-10,Buy Call,low,0.09172085492136227,0.21825396825396826,81741.98,80905.82041186222,81445.28227567334,82339.77861111826,82871.70823339933,"{""atm"": 81700.0}",-354.0,223.07088297242578,221.72762064871029,0.45,355.3432623237155,355.3432623237155,355.3432623237155,2000.0,7106.86524647431,1.0,1.0,True,eligible,2.0,26.865246474310645,12.4384744,"[{""expiry"": ""2024-09-13"", ""option_type"": ""CE"", ""premium_points"": 354.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 352.0, ""side"": ""BUY"", ""strike"": 81700.0}]",2.0,CLOSED,82890.94,836.9400000000023,42.21197440000006,16696.588025600046,True,82890.94,16696.588025600046,Buy Call,ENTER,1.0
development,2024-09-20,2024-09-17,Buy Call,low,0.08953795938538403,0.19047619047619047,82932.75,82060.23704330939,82603.83285219944,83494.09683355672,84012.93249005801,"{""atm"": 82900.0}",-460.9,95.59081192137857,94.26363444447689,0.3936,462.2271774769016,462.2271774769016,462.2271774769016,2000.0,9244.543549538032,1.0,1.0,True,eligible,2.0,26.54354953803447,12.631279240000001,"[{""expiry"": ""2024-09-20"", ""option_type"": ""CE"", ""premium_points"": 460.9, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 458.9, ""side"": ""BUY"", ""strike"": 82900.0}]",2.0,CLOSED,84544.31,1183.4099999999976,53.73902923999994,23614.460970759952,True,84544.31,23614.460970759952,Buy Call,ENTER,1.0
development,2024-09-27,2024-09-24,Strip,medium,0.10236575660628883,0.4126984126984127,84884.95,84062.631363803,84615.05090801344,85528.04882384889,86101.9591127025,"{""atm"": 84900.0}",-1402.3,59.83096469541056,56.69684157554135,0.3872,1359.4492125596817,1397.2699313158828,1397.2699313158828,2000.0,27945.398626317656,1.0,3.0,True,eligible,2.0,62.68246239738527,26.12918828,"[{""expiry"": ""2024-09-27"", ""option_type"": ""CE"", ""premium_points"": 435.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 433.5, ""side"": ""BUY"", ""strike"": 84900.0}, {""expiry"": ""2024-09-27"", ""option_type"": ""PE"", ""premium_points"": 483.4, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 481.4, ""side"": ""BUY"", ""strike"": 84900.0}]",3.0,CLOSED,85571.85,-730.4499999999941,42.92543828000015,-14651.925438279884,True,85571.85,-14651.925438279884,Strip,ENTER,1.0
development,2024-10-04,2024-09-30,Strip,medium,0.10585079488965284,0.4880952380952381,85184.88,84307.09722244013,84877.09592006805,85799.46352340688,86341.17751408092,"{""atm"": 85200.0}",-1327.95,148.59618952399185,145.4507522560868,0.4186,1278.2233794280776,1321.2720381970264,1321.2720381970264,2000.0,26425.44076394053,1.0,3.0,True,eligible,2.0,62.90874535809979,25.99509062,"[{""expiry"": ""2024-10-04"", ""option_type"": ""CE"", ""premium_points"": 517.45, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 515.45, ""side"": ""BUY"", ""strike"": 85200.0}, {""expiry"": ""2024-10-04"", ""option_type"": ""PE"", ""premium_points"": 405.25, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 403.25, ""side"": ""BUY"", ""strike"": 85200.0}]",3.0,CLOSED,81688.45,5695.150000000006,201.57259062000014,113701.42740938012,True,81688.45,113701.42740938012,Strip,ENTER,1.0
development,2024-10-11,2024-10-08,Batman,high,0.14479872589623716,0.8015873015873016,81224.36,80364.3328867136,80905.05497937977,81764.86005799715,82325.50928464605,"{""c65"": 81800.0, ""c80"": 82300.0, ""p20"": 80400.0, ""p35"": 80900.0}",297.54999999999995,246.20605680674407,240.95677560363737,0.85,1622.6388386268188,2970.6048806427775,2970.6048806427775,2000.0,59412.09761285555,1.0,6.0,True,eligible,2.0,104.98562406213487,90.05811772,"[{""expiry"": ""2024-10-11"", ""option_type"": ""PE"", ""premium_points"": 512.85, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 510.85, ""side"": ""BUY"", ""strike"": 80900.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""PE"", ""premium_points"": 355.9, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 357.9, ""side"": ""SELL"", ""strike"": 80400.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""CE"", ""premium_points"": 449.1, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 447.1, ""side"": ""BUY"", ""strike"": 81800.0}, {""expiry"": ""2024-10-11"", ""option_type"": ""CE"", ""premium_points"": 273.85, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 275.85, ""side"": ""SELL"", ""strike"": 82300.0}]",2.0,CLOSED,81381.36,297.54999999999995,90.05811772,5860.941882279999,True,81381.36,5860.941882279999,Batman,ENTER,1.0
development,2024-10-18,2024-10-15,Risk Reversal,high,0.13243998057799675,0.7420634920634921,82160.08,81291.9547696136,81837.31926670134,82733.197224007,83282.4315385564,"{""c65"": 82700.0, ""p35"": 81800.0}",27.549999999999983,30.15734332342084,28.230202536849113,0.6668,2380.2727060163907,3629.7200655992515,3629.7200655992515,2000.0,72594.40131198503,1.0,2.0,True,eligible,2.0,38.542815731434985,30.94501756,"[{""expiry"": ""2024-10-18"", ""option_type"": ""CE"", ""premium_points"": 182.9, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 180.9, ""side"": ""BUY"", ""strike"": 82700.0}, {""expiry"": ""2024-10-18"", ""option_type"": ""PE"", ""premium_points"": 210.45, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 212.45, ""side"": ""SELL"", ""strike"": 81800.0}]",5.0,CLOSED,81224.75,-547.7,30.94501756,-10984.94501756,True,81224.75,-10984.94501756,Risk Reversal,ENTER,1.0
development,2024-10-25,2024-10-22,Strip,medium,0.11703016821667454,0.6587301587301587,81305.97,80420.32675584313,80966.93304525624,81877.50306919565,82408.49124942394,"{""atm"": 81300.0}",-1229.8,220.11611585433045,216.61374724551254,0.4362,1187.5056466095855,1224.3639525566357,1224.3639525566357,2000.0,24487.279051132715,1.0,3.0,True,eligible,2.0,70.04737217635827,33.79946928,"[{""expiry"": ""2024-10-25"", ""option_type"": ""CE"", ""premium_points"": 422.5, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 420.5, ""side"": ""BUY"", ""strike"": 81300.0}, {""expiry"": ""2024-10-25"", ""option_type"": ""PE"", ""premium_points"": 403.65, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 401.65, ""side"": ""BUY"", ""strike"": 81300.0}]",3.0,CLOSED,79402.29,2565.6200000000126,128.6849692800003,51183.715030720254,True,79402.29,51183.715030720254,Strip,ENTER,1.0
development,2024-11-08,2024-11-05,,low,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_TRADE,,,,,,,,,NO_TRADE,
development,2024-11-14,2024-11-11,Strip,medium,0.11053508325119604,0.5158730158730159,79304.49,78469.44922901355,79006.00567267761,79855.5928476777,80372.59121179894,"{""atm"": 79300.0}",-1321.0,55.59826461365169,52.149724502884645,0.3908,1277.4629967824799,1316.4366228584258,1316.4366228584258,2000.0,26328.732457168517,1.0,3.0,True,eligible,2.0,68.97080221534131,34.555845600000005,"[{""expiry"": ""2024-11-14"", ""option_type"": ""CE"", ""premium_points"": 452.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 450.0, ""side"": ""BUY"", ""strike"": 79300.0}, {""expiry"": ""2024-11-14"", ""option_type"": ""PE"", ""premium_points"": 434.5, ""qty"": 2, ""quantity_per_lot"": 2, ""raw_open"": 432.5, ""side"": ""BUY"", ""strike"": 79300.0}]",3.0,CLOSED,77580.31,2118.3800000000047,120.54034560000014,42247.059654400095,True,77580.31,42247.059654400095,Strip,ENTER,1.0
development,2024-11-22,2024-11-18,Short Strangle,medium,0.11605951306356825,0.6190476190476191,77376.63,76564.58708333495,77106.90929973398,77926.08040498804,78400.7928007509,"{""c65"": 77900.0, ""p35"": 77100.0}",704.95,128.38273872654216,126.22660856054216,0.6836,2036.98697161873,3270.937603910352,3270.937603910352,2000.0,65418.75207820704,1.0,2.0,True,eligible,2.0,43.122603319999996,43.122603319999996,"[{""expiry"": ""2024-11-22"", ""option_type"": ""PE"", ""premium_points"": 404.55, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 406.55, ""side"": ""SELL"", ""strike"": 77100.0}, {""expiry"": ""2024-11-22"", ""option_type"": ""CE"", ""premium_points"": 300.4, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 302.4, ""side"": ""SELL"", ""strike"": 77900.0}]",3.0,CLOSED,79117.11,-512.1600000000005,43.122603319999996,-10286.322603320012,True,79117.11,-10286.322603320012,Short Strangle,ENTER,1.0
development,2024-11-29,2024-11-26,Long Synthetic Future,high,0.1544924897093339,0.8650793650793651,80362.52,79518.23311052355,80041.90809311415,80937.17160324272,81493.41808251315,"{""atm"": 80400.0}",88.55000000000001,171.54216548203152,168.73927052663876,0.5616,2716.5427377665983,4166.042752273176,4166.042752273176,2000.0,83320.85504546353,1.0,2.0,True,eligible,2.0,56.05789910785531,42.766523320000005,"[{""expiry"": ""2024-11-29"", ""option_type"": ""CE"", ""premium_points"": 464.45, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 462.45, ""side"": ""BUY"", ""strike"": 80400.0}, {""expiry"": ""2024-11-29"", ""option_type"": ""PE"", ""premium_points"": 553.0, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 555.0, ""side"": ""SELL"", ""strike"": 80400.0}]",3.0,CLOSED,79802.79,-508.6600000000064,42.766523320000005,-10215.966523320129,True,79802.79,-10215.966523320129,Long Synthetic Future,ENTER,1.0
development,2024-12-06,2024-12-03,Batman,high,0.15982821729843882,0.9166666666666666,80298.92,79419.1470662015,79978.23809916794,80852.1134471757,81412.83717582394,"{""c65"": 80900.0, ""c80"": 81400.0, ""p20"": 79400.0, ""p35"": 80000.0}",161.25,151.84529921492603,146.96115293140397,0.8412,1630.9050978111334,2987.917902183817,2987.917902183817,2000.0,59758.358043676344,1.0,6.0,True,eligible,2.0,97.68292567044054,82.64157540000001,"[{""expiry"": ""2024-12-06"", ""option_type"": ""PE"", ""premium_points"": 478.75, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 476.75, ""side"": ""BUY"", ""strike"": 80000.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""PE"", ""premium_points"": 295.05, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 297.05, ""side"": ""SELL"", ""strike"": 79400.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""CE"", ""premium_points"": 382.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 380.0, ""side"": ""BUY"", ""strike"": 80900.0}, {""expiry"": ""2024-12-06"", ""option_type"": ""CE"", ""premium_points"": 215.95, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 217.95, ""side"": ""SELL"", ""strike"": 81400.0}]",2.0,CLOSED,81709.12,352.13000000000466,102.86957539999989,6939.730424600093,True,81709.12,6939.730424600093,Batman,ENTER,1.0
development,2024-12-13,2024-12-10,Sell Put,high,0.1453019037897224,0.75,81424.3,80575.213314151,81115.43493564586,81980.56786512426,82504.39952969059,"{""atm"": 81400.0}",479.7,44.28777272347578,43.03354172747578,0.7114,2471.6534762466085,4155.531552630552,4155.531552630552,2000.0,83110.63105261105,1.0,1.0,True,eligible,2.0,25.084619919999998,25.084619919999998,"[{""expiry"": ""2024-12-13"", ""option_type"": ""PE"", ""premium_points"": 479.7, ""qty"": -1, ""quantity_per_lot"": 1, ""raw_open"": 481.7, ""side"": ""SELL"", ""strike"": 81400.0}]",5.0,CLOSED,82133.12,479.7,25.084619919999998,9568.91538008,True,82133.12,9568.91538008,Sell Put,ENTER,1.0
development,2024-12-20,2024-12-17,Batman,high,0.13395368672876617,0.6904761904761905,81505.33,80677.0172141511,81217.57461631313,82128.06399552624,82628.5755797163,"{""c65"": 82100.0, ""c80"": 82600.0, ""p20"": 80700.0, ""p35"": 81200.0}",202.2,159.75092027603125,154.87334740096344,0.8312,1608.109515328453,2724.8386537416927,2724.8386537416927,2000.0,54496.77307483385,1.0,6.0,True,eligible,2.0,97.55145750135642,82.78418096,"[{""expiry"": ""2024-12-20"", ""option_type"": ""PE"", ""premium_points"": 423.2, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 421.2, ""side"": ""BUY"", ""strike"": 81200.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""PE"", ""premium_points"": 261.7, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 263.7, ""side"": ""SELL"", ""strike"": 80700.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""CE"", ""premium_points"": 410.0, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 408.0, ""side"": ""BUY"", ""strike"": 82100.0}, {""expiry"": ""2024-12-20"", ""option_type"": ""CE"", ""premium_points"": 256.0, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 258.0, ""side"": ""SELL"", ""strike"": 82600.0}]",2.0,CLOSED,78041.59,-1956.2100000000034,161.7444309600001,-39285.94443096007,True,78041.59,-39285.94443096007,Batman,ENTER,1.0
development,2024-12-27,2024-12-23,Batman,high,0.13539323593139985,0.6785714285714286,78551.15,77751.62523268686,78268.2158964128,79106.17028432047,79585.09186144269,"{""c65"": 79100.0, ""c80"": 79600.0, ""p20"": 77800.0, ""p35"": 78300.0}",232.15000000000003,202.64453857402023,197.68076676713727,0.8376,1476.909499552742,2637.521893321141,2637.521893321141,2000.0,52750.43786642281,1.0,6.0,True,eligible,2.0,99.27543613765802,84.66622988,"[{""expiry"": ""2024-12-27"", ""option_type"": ""PE"", ""premium_points"": 443.05, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 441.05, ""side"": ""BUY"", ""strike"": 78300.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""PE"", ""premium_points"": 281.45, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 283.45, ""side"": ""SELL"", ""strike"": 77800.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""CE"", ""premium_points"": 419.4, ""qty"": 1, ""quantity_per_lot"": 1, ""raw_open"": 417.4, ""side"": ""BUY"", ""strike"": 79100.0}, {""expiry"": ""2024-12-27"", ""option_type"": ""CE"", ""premium_points"": 265.85, ""qty"": -2, ""quantity_per_lot"": 2, ""raw_open"": 267.85, ""side"": ""SELL"", ""strike"": 79600.0}]",2.0,CLOSED,78699.07,232.15000000000003,84.66622988,4558.333770120001,True,78699.07,4558.333770120001,Batman,ENTER,1.0
